"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
"GSPT1",2.68298069813163e-34,0.346156008722299,0.429,0.297,6.66720703485711e-30,"GSPT1","Fibroblast"
"PDCL3",2.83500348711898e-34,0.624220921589272,0.2,0.11,7.04498366549066e-30,"PDCL3","Fibroblast"
"TGFBR3",2.98063993152073e-34,-0.736172569588889,0.289,0.368,7.40689022982901e-30,"TGFBR3","Fibroblast"
"CLIC2",3.13476548056608e-34,-1.09302423699762,0.087,0.153,7.78989221920672e-30,"CLIC2","Fibroblast"
"ANKRD12",3.38703713073744e-34,-0.500834995439195,0.586,0.617,8.41678726988254e-30,"ANKRD12","Fibroblast"
"IKBIP",3.42713593322267e-34,0.388380656041233,0.495,0.374,8.51643279405834e-30,"IKBIP","Fibroblast"
"DNAJB11",3.48747023782584e-34,0.380044090266708,0.386,0.262,8.66636354099721e-30,"DNAJB11","Fibroblast"
"LRMDA",4.62092035702551e-34,0.667420687630588,0.176,0.092,1.14829870872084e-29,"LRMDA","Fibroblast"
"TUBB6",5.11866171770026e-34,0.308415671205775,0.576,0.438,1.27198743684851e-29,"TUBB6","Fibroblast"
"BRMS1",5.45207815601836e-34,0.426871914573864,0.329,0.214,1.35484142177056e-29,"BRMS1","Fibroblast"
"SLC35B2",5.60979312627531e-34,0.347648445584863,0.336,0.218,1.39403359187941e-29,"SLC35B2","Fibroblast"
"TMEM189",5.71984999880021e-34,0.460415762439183,0.223,0.127,1.42138272470185e-29,"TMEM189","Fibroblast"
"ARFGAP3",6.23493488687439e-34,0.366637981743479,0.47,0.339,1.54938131938829e-29,"ARFGAP3","Fibroblast"
"UGP2",6.5575133333634e-34,0.485421197739408,0.624,0.513,1.6295420633408e-29,"UGP2","Fibroblast"
"LYPLA1",7.96943077987836e-34,0.507278202618772,0.291,0.184,1.98040354879977e-29,"LYPLA1","Fibroblast"
"EHD1",7.9979951606937e-34,0.517663674926595,0.258,0.157,1.98750179743238e-29,"EHD1","Fibroblast"
"MSANTD3",7.99912581213453e-34,0.450795515510503,0.265,0.162,1.98778276431543e-29,"MSANTD3","Fibroblast"
"TMEM54",8.11141330963878e-34,0.461759401751405,0.31,0.198,2.01568620744524e-29,"TMEM54","Fibroblast"
"KCNK6",8.66600022805963e-34,0.343383548939082,0.178,0.092,2.15350105667282e-29,"KCNK6","Fibroblast"
"CDH13",8.8607384643272e-34,0.401420750529717,0.296,0.188,2.20189350838531e-29,"CDH13","Fibroblast"
"KIF5B",9.32251445789246e-34,0.329703718853208,0.668,0.533,2.31664484278628e-29,"KIF5B","Fibroblast"
"PTPRE",1.07988450491588e-33,1.15153979006984,0.124,0.055,2.68351299471597e-29,"PTPRE","Fibroblast"
"THOC6",1.10628896327858e-33,0.488203019655316,0.266,0.163,2.74912807374726e-29,"THOC6","Fibroblast"
"HM13",1.14762188976967e-33,0.269777026065278,0.639,0.512,2.85184039607763e-29,"HM13","Fibroblast"
"IER2",1.15350757524621e-33,-0.681347204716704,0.678,0.692,2.86646632448683e-29,"IER2","Fibroblast"
"DBP",1.17532577075015e-33,-1.01252688107291,0.158,0.232,2.92068454031412e-29,"DBP","Fibroblast"
"SLC31A1",1.22954525315617e-33,0.508407477245138,0.184,0.098,3.05541995409308e-29,"SLC31A1","Fibroblast"
"CTNNAL1",1.25803175111575e-33,0.536039862904323,0.251,0.152,3.12620890152264e-29,"CTNNAL1","Fibroblast"
"GPX8",1.30478342924481e-33,0.272499324030904,0.573,0.451,3.24238682167335e-29,"GPX8","Fibroblast"
"SVIL",1.34075864718625e-33,-0.778712962725324,0.234,0.317,3.33178523825783e-29,"SVIL","Fibroblast"
"RBMS3",1.34328433921967e-33,-0.721506640635548,0.281,0.362,3.33806158296089e-29,"RBMS3","Fibroblast"
"PLK2",1.3704219411632e-33,0.688660697274358,0.193,0.107,3.40549852379055e-29,"PLK2","Fibroblast"
"NFKBIA",1.399400753141e-33,0.504517626987854,0.752,0.663,3.47751087155538e-29,"NFKBIA","Fibroblast"
"DESI1",1.41065446203137e-33,0.675505787732785,0.189,0.103,3.50547633814796e-29,"DESI1","Fibroblast"
"B3GNT2",1.48854723085202e-33,0.783930882736855,0.188,0.103,3.69903986866727e-29,"B3GNT2","Fibroblast"
"NAA10",1.51068148958837e-33,0.278891973184208,0.491,0.355,3.75404350162711e-29,"NAA10","Fibroblast"
"VGLL3",1.62404719565366e-33,0.322677179851118,0.351,0.23,4.03575728119935e-29,"VGLL3","Fibroblast"
"NPC2",1.66506342148031e-33,-0.354146800506632,0.748,0.759,4.13768260237857e-29,"NPC2","Fibroblast"
"EZH1",1.75893405491615e-33,-1.05761020861127,0.103,0.172,4.37095112646663e-29,"EZH1","Fibroblast"
"PTGS2",1.80198368835579e-33,2.06620668647467,0.15,0.076,4.47792946556413e-29,"PTGS2","Fibroblast"
"CKS2",1.84324382612912e-33,0.645307203802743,0.13,0.059,4.58046090793087e-29,"CKS2","Fibroblast"
"EMC6",1.84525992807333e-33,0.409076999529175,0.397,0.277,4.58547092126224e-29,"EMC6","Fibroblast"
"CKS1B",2.10172103810541e-33,-0.884840243526308,0.234,0.309,5.22277677969194e-29,"CKS1B","Fibroblast"
"SZRD1",2.2472808515511e-33,0.310019146275858,0.391,0.267,5.58449291610449e-29,"SZRD1","Fibroblast"
"NET1",2.33779919452645e-33,0.32668810452512,0.205,0.113,5.80943099839824e-29,"NET1","Fibroblast"
"GBE1",2.50889114653589e-33,0.521660372499104,0.289,0.183,6.23459449914169e-29,"GBE1","Fibroblast"
"CBFB",2.69190205426414e-33,0.496156776738747,0.214,0.121,6.68937660484639e-29,"CBFB","Fibroblast"
"HOMER3",3.09159706388866e-33,0.367774044273771,0.402,0.278,7.68261870376331e-29,"HOMER3","Fibroblast"
"SLC2A4RG",3.56569139510312e-33,-0.690162077823567,0.38,0.443,8.86074311683125e-29,"SLC2A4RG","Fibroblast"
"HSPBP1",3.62368361644419e-33,0.543648815673841,0.212,0.121,9.00485378686381e-29,"HSPBP1","Fibroblast"
"PFDN4",3.69802557331415e-33,0.288511410340054,0.449,0.317,9.18959354968565e-29,"PFDN4","Fibroblast"
"LIMD2",3.90068882054095e-33,0.590964787551207,0.149,0.072,9.69321171904426e-29,"LIMD2","Fibroblast"
"PET100",3.94816752995763e-33,0.273347863687222,0.5,0.364,9.81119631194472e-29,"PET100","Fibroblast"
"LAMTOR2",3.96032527640758e-33,0.272668069776054,0.526,0.392,9.84140831187285e-29,"LAMTOR2","Fibroblast"
"TOMM40",4.03785220204338e-33,0.463926187732959,0.316,0.206,1.00340627220778e-28,"TOMM40","Fibroblast"
"IMPDH1",4.50742558208339e-33,0.253239551223035,0.229,0.131,1.12009525714772e-28,"IMPDH1","Fibroblast"
"NAA50",5.76488847730777e-33,0.294252142631996,0.401,0.275,1.43257478661098e-28,"NAA50","Fibroblast"
"CCL3",5.95500215998813e-33,1.51350417295799,0.123,0.056,1.47981803675705e-28,"CCL3","Fibroblast"
"MED8",6.45694470937772e-33,0.426349548243605,0.332,0.218,1.60455076028036e-28,"MED8","Fibroblast"
"MAPK10",6.49250750477615e-33,-1.30026452548627,0.048,0.101,1.61338811493687e-28,"MAPK10","Fibroblast"
"VCL",8.23912253626007e-33,0.362481513688228,0.519,0.385,2.04742195026063e-28,"VCL","Fibroblast"
"DCUN1D5",8.95993813288421e-33,0.413164529211246,0.305,0.197,2.22654462602173e-28,"DCUN1D5","Fibroblast"
"DERL1",9.46441363117442e-33,0.312715872269523,0.409,0.283,2.35190678734684e-28,"DERL1","Fibroblast"
"DNAJC1",1.22369465393149e-32,0.32856509369457,0.528,0.396,3.04088121501975e-28,"DNAJC1","Fibroblast"
"ERAP2",1.33712130023504e-32,-1.16282655930338,0.088,0.152,3.32274643108407e-28,"ERAP2","Fibroblast"
"SLC30A1",1.47528792851269e-32,0.536920386289848,0.232,0.137,3.66609050235404e-28,"SLC30A1","Fibroblast"
"CPED1",1.71500150849177e-32,-1.01052997360277,0.139,0.21,4.26177874860206e-28,"CPED1","Fibroblast"
"RAB1A",1.74198880361347e-32,0.276702339065308,0.679,0.559,4.32884217697948e-28,"RAB1A","Fibroblast"
"SULF2",1.76820734025621e-32,0.315938274891039,0.42,0.293,4.39399524053669e-28,"SULF2","Fibroblast"
"SUSD6",1.90560845507885e-32,0.593285893610934,0.178,0.096,4.73543701087093e-28,"SUSD6","Fibroblast"
"DCBLD1",1.94464573510562e-32,0.784152184192087,0.123,0.055,4.83244465173747e-28,"DCBLD1","Fibroblast"
"SH3GLB1",1.96763323689007e-32,0.308216447522735,0.584,0.453,4.88956859367182e-28,"SH3GLB1","Fibroblast"
"SSPN",2.161717285484e-32,-0.677941641220606,0.505,0.541,5.37186745442775e-28,"SSPN","Fibroblast"
"TNFAIP8",2.27365155629651e-32,0.631411381621316,0.189,0.104,5.65002411739684e-28,"TNFAIP8","Fibroblast"
"SPTSSA",2.40365489610042e-32,0.360075746296915,0.55,0.413,5.97308241680954e-28,"SPTSSA","Fibroblast"
"BAG3",2.48259162988537e-32,0.622205856688055,0.354,0.245,6.16924020026515e-28,"BAG3","Fibroblast"
"TM4SF1",2.48485828184014e-32,0.645791207449426,0.217,0.128,6.17487283037276e-28,"TM4SF1","Fibroblast"
"DDA1",2.52660102204015e-32,0.424911558474377,0.272,0.168,6.27860353976977e-28,"DDA1","Fibroblast"
"CTSF",2.57708944508361e-32,-0.585036485371346,0.479,0.525,6.40406727103276e-28,"CTSF","Fibroblast"
"PHTF2",2.58330707654454e-32,0.56032204463723,0.196,0.109,6.41951808521319e-28,"PHTF2","Fibroblast"
"RARRES1",3.39189909082909e-32,0.800547540155216,0.317,0.213,8.42886924071029e-28,"RARRES1","Fibroblast"
"RGS16",3.58420580852613e-32,0.493174984083755,0.4,0.286,8.90675143418743e-28,"RGS16","Fibroblast"
"ARSA",3.8255662255251e-32,0.396247743793416,0.232,0.135,9.50653207042988e-28,"ARSA","Fibroblast"
"PDCD5",5.26391002190893e-32,0.274235283500047,0.703,0.589,1.30808164044437e-27,"PDCD5","Fibroblast"
"SNX8",5.84426144899465e-32,0.616787932257264,0.144,0.07,1.45229897007517e-27,"SNX8","Fibroblast"
"BPGM",6.50689751954603e-32,0.616870299311135,0.229,0.137,1.61696403360719e-27,"BPGM","Fibroblast"
"CTNNB1",6.71059288335637e-32,0.381983020044982,0.56,0.427,1.66758233151406e-27,"CTNNB1","Fibroblast"
"CTPS1",7.36845629264417e-32,1.04236528741185,0.11,0.047,1.83106138872208e-27,"CTPS1","Fibroblast"
"MAP2K1",8.76013712496142e-32,0.624536839822097,0.204,0.117,2.17689407555291e-27,"MAP2K1","Fibroblast"
"METTL1",8.85747234518934e-32,0.647497782295039,0.146,0.072,2.20108187777955e-27,"METTL1","Fibroblast"
"KLF10",9.80788080580861e-32,0.286190206408151,0.508,0.372,2.43725838024344e-27,"KLF10","Fibroblast"
"OGFRL1",1.03466002321017e-31,-1.05933419717277,0.125,0.194,2.57113015767727e-27,"OGFRL1","Fibroblast"
"HIGD1A",1.04864301542416e-31,0.417980946605863,0.361,0.248,2.60587789332905e-27,"HIGD1A","Fibroblast"
"TMED1",1.20027913747751e-31,0.316604764221505,0.42,0.295,2.98269365663161e-27,"TMED1","Fibroblast"
"RECQL",1.30605169583293e-31,0.303994253994044,0.412,0.286,3.24553846414482e-27,"RECQL","Fibroblast"
"BCL3",1.36502964186042e-31,0.485336661041972,0.27,0.17,3.39209866002315e-27,"BCL3","Fibroblast"
"FAM177A1",1.38352289240063e-31,0.35394407051145,0.471,0.341,3.43805438761556e-27,"FAM177A1","Fibroblast"
"AVEN",1.43052827368472e-31,0.741628272379501,0.16,0.084,3.55486276010654e-27,"AVEN","Fibroblast"
"NDUFS8",1.49992175103821e-31,0.320581632018897,0.612,0.482,3.72730555132996e-27,"NDUFS8","Fibroblast"
"FRZB",2.27995960574268e-31,-1.23672749130719,0.066,0.124,5.66569962027055e-27,"FRZB","Fibroblast"
"SCAND1",2.35226156981799e-31,0.271369191704626,0.675,0.537,5.8453700009977e-27,"SCAND1","Fibroblast"
"EXOSC4",2.38682216390774e-31,0.390003222500322,0.227,0.134,5.93125307731072e-27,"EXOSC4","Fibroblast"
"SAMD4A",2.71254583436739e-31,0.478593492315062,0.286,0.184,6.74067639840297e-27,"SAMD4A","Fibroblast"
"PSMA4",2.74015599756536e-31,0.255638464308474,0.715,0.594,6.80928765394991e-27,"PSMA4","Fibroblast"
"PSMB7",2.85001903386403e-31,0.285656648645899,0.632,0.506,7.08229729915212e-27,"PSMB7","Fibroblast"
"TEN1",3.01075785397157e-31,0.476938927901086,0.259,0.161,7.48173326711935e-27,"TEN1","Fibroblast"
"SNED1",3.12409364650197e-31,-0.749585045113811,0.261,0.337,7.7633727115574e-27,"SNED1","Fibroblast"
"SLC39A6",3.17129807968939e-31,0.311222179450594,0.425,0.303,7.88067572802814e-27,"SLC39A6","Fibroblast"
"MLLT11",3.81367118598353e-31,1.04635378033134,0.112,0.049,9.47697289716907e-27,"MLLT11","Fibroblast"
"MARCKSL1",4.4567114777644e-31,0.36831153097679,0.325,0.217,1.10749280222445e-26,"MARCKSL1","Fibroblast"
"GOLGA8A",5.31972515306356e-31,-1.05001356566935,0.105,0.171,1.32195170053629e-26,"GOLGA8A","Fibroblast"
"MTHFD1L",5.51990229229333e-31,0.590998300089858,0.174,0.095,1.37169571963489e-26,"MTHFD1L","Fibroblast"
"ELP5",6.49528078281551e-31,-0.885232257582448,0.239,0.31,1.61407727452965e-26,"ELP5","Fibroblast"
"POLR2H",6.55929774399957e-31,0.292215466613023,0.43,0.308,1.62998548938389e-26,"POLR2H","Fibroblast"
"ITPRIP",6.92783198641286e-31,0.798504844756076,0.16,0.085,1.7215662486236e-26,"ITPRIP","Fibroblast"
"ZPR1",6.92801141159652e-31,0.516546844636465,0.211,0.123,1.72161083578174e-26,"ZPR1","Fibroblast"
"KHDRBS3",7.10565605946154e-31,-0.954004457226146,0.197,0.271,1.76575553077619e-26,"KHDRBS3","Fibroblast"
"PPP4R2",7.53381729562203e-31,0.314880336763865,0.394,0.272,1.87215359796207e-26,"PPP4R2","Fibroblast"
"UCK2",8.08800511388625e-31,0.964330027508295,0.111,0.049,2.00986927080073e-26,"UCK2","Fibroblast"
"MBP",8.19847077693377e-31,-1.01756746329401,0.11,0.177,2.03731998806804e-26,"MBP","Fibroblast"
"KLF2",8.3530519001403e-31,-0.769099755987896,0.393,0.454,2.07573339718487e-26,"KLF2","Fibroblast"
"SMPD1",8.53160410900045e-31,0.38414228102497,0.312,0.204,2.12010362108661e-26,"SMPD1","Fibroblast"
"MMD",8.55959810086591e-31,0.966420853209541,0.126,0.059,2.12706012806518e-26,"MMD","Fibroblast"
"FAM96B",9.35611129687774e-31,0.291144755080112,0.65,0.531,2.32499365727412e-26,"FAM96B","Fibroblast"
"FUNDC2",9.55175497438585e-31,0.334601893911589,0.558,0.43,2.37361111113488e-26,"FUNDC2","Fibroblast"
"JMJD6",9.90492466833042e-31,0.506539870390035,0.201,0.114,2.46137378008011e-26,"JMJD6","Fibroblast"
"RANBP1",1.07038842276971e-30,0.321123022232647,0.627,0.506,2.65991523058272e-26,"RANBP1","Fibroblast"
"TGIF1",1.14571377006885e-30,0.427908296898264,0.364,0.253,2.84709871862108e-26,"TGIF1","Fibroblast"
"NDUFAF2",1.17436633156536e-30,0.258267232504079,0.435,0.309,2.91830033393992e-26,"NDUFAF2","Fibroblast"
"IFT20",1.32210438351218e-30,0.262771579993084,0.518,0.391,3.28542939302776e-26,"IFT20","Fibroblast"
"UCHL3",1.65034609663675e-30,0.456792570048441,0.225,0.133,4.10111005014233e-26,"UCHL3","Fibroblast"
"RARS",1.71455144458866e-30,0.275926495645544,0.361,0.243,4.26066033980283e-26,"RARS","Fibroblast"
"ATG101",1.884119668997e-30,0.341082808678717,0.368,0.254,4.68203737745754e-26,"ATG101","Fibroblast"
"TRIB1",1.91311014588804e-30,0.5896031305808,0.182,0.102,4.75407871253178e-26,"TRIB1","Fibroblast"
"HSD3B7",2.13968085976863e-30,0.403876375146,0.375,0.264,5.31710693652504e-26,"HSD3B7","Fibroblast"
"HIST1H1C",2.33343879522127e-30,0.647170878284895,0.202,0.118,5.79859540612485e-26,"HIST1H1C","Fibroblast"
"RCC1",2.37079548039879e-30,0.773115566519514,0.117,0.052,5.89142676879099e-26,"RCC1","Fibroblast"
"SNAPC1",2.37128570439015e-30,0.631180393067785,0.26,0.167,5.89264497540952e-26,"SNAPC1","Fibroblast"
"CYB5A",2.91759254114978e-30,-0.567316477151716,0.529,0.561,7.2502174647572e-26,"CYB5A","Fibroblast"
"EIF6",3.37742335705494e-30,0.274705796437888,0.556,0.429,8.39289704228153e-26,"EIF6","Fibroblast"
"PLAT",4.73923187007257e-30,1.00771353866661,0.179,0.103,1.17769911971303e-25,"PLAT","Fibroblast"
"ZNF281",4.77261352134592e-30,0.504618433020765,0.261,0.165,1.18599446005446e-25,"ZNF281","Fibroblast"
"ABCC1",4.83857841949088e-30,0.774414442929416,0.132,0.064,1.20238673724348e-25,"ABCC1","Fibroblast"
"KIAA1217",4.9502016434789e-30,0.37878668859918,0.236,0.143,1.23012510840451e-25,"KIAA1217","Fibroblast"
"OLFML2B",6.89891296645201e-30,0.39562646534056,0.559,0.453,1.71437987216332e-25,"OLFML2B","Fibroblast"
"DLG1",7.0000165456897e-30,0.424154756804744,0.29,0.189,1.73950411160389e-25,"DLG1","Fibroblast"
"TPGS1",8.23318392783902e-30,0.289604562577981,0.503,0.372,2.045946206068e-25,"TPGS1","Fibroblast"
"ASNA1",9.15914979382104e-30,0.299421444526301,0.49,0.365,2.27604872376453e-25,"ASNA1","Fibroblast"
"ERO1A",9.46790834665005e-30,0.444637809984626,0.258,0.162,2.35277522414254e-25,"ERO1A","Fibroblast"
"GADD45GIP1",9.5879385957977e-30,0.289951616398583,0.691,0.57,2.38260274105573e-25,"GADD45GIP1","Fibroblast"
"UFM1",9.60537004913144e-30,0.264320681804128,0.483,0.355,2.38693445720916e-25,"UFM1","Fibroblast"
"PES1",1.21589640549549e-29,0.461511013232555,0.2,0.116,3.0215025676563e-25,"PES1","Fibroblast"
"ACKR4",1.41581407702083e-29,0.518731274130916,0.254,0.162,3.51829798139676e-25,"ACKR4","Fibroblast"
"FURIN",1.45843815168301e-29,0.423170821344641,0.231,0.14,3.62421880693229e-25,"FURIN","Fibroblast"
"COL27A1",1.49020241173593e-29,0.34991547608404,0.195,0.11,3.70315299316378e-25,"COL27A1","Fibroblast"
"PDIA5",1.62780915120986e-29,0.301063545642172,0.254,0.157,4.04510574075651e-25,"PDIA5","Fibroblast"
"ADAM19",1.63455309341754e-29,0.96084120067969,0.114,0.052,4.06186443714259e-25,"ADAM19","Fibroblast"
"CLPP",1.64333063306881e-29,0.278260238897325,0.385,0.267,4.083676623176e-25,"CLPP","Fibroblast"
"PAICS",1.64877212646714e-29,0.432284057811567,0.219,0.131,4.09719873427084e-25,"PAICS","Fibroblast"
"HDGF",1.66479724175873e-29,0.320524208927875,0.52,0.392,4.13702114577046e-25,"HDGF","Fibroblast"
"CMTM4",1.84992360532225e-29,0.680177252963813,0.127,0.061,4.5970601592258e-25,"CMTM4","Fibroblast"
"PLS3",1.97385541397168e-29,0.308943238762998,0.513,0.384,4.90503070371962e-25,"PLS3","Fibroblast"
"MRAS",2.08104604591064e-29,0.49109853039316,0.198,0.114,5.17139942408793e-25,"MRAS","Fibroblast"
"MNS1",2.10214209117214e-29,-1.38196871485267,0.057,0.109,5.22382309656278e-25,"MNS1","Fibroblast"
"KAZN",2.28688715942253e-29,-0.729799322810438,0.174,0.249,5.68291459116498e-25,"KAZN","Fibroblast"
"MEOX2",2.65442404908014e-29,-1.0403597977379,0.128,0.195,6.59624376196415e-25,"MEOX2","Fibroblast"
"TMUB1",2.73897824490189e-29,0.386374327028011,0.247,0.153,6.80636093858119e-25,"TMUB1","Fibroblast"
"PIK3IP1",2.80027671404268e-29,-0.901633419317826,0.148,0.218,6.95868763439605e-25,"PIK3IP1","Fibroblast"
"FAM198B",3.12530996424391e-29,0.342251205766727,0.254,0.159,7.76639526114613e-25,"FAM198B","Fibroblast"
"MGST1",3.25989759672582e-29,-0.914798011099956,0.301,0.364,8.10084552786367e-25,"MGST1","Fibroblast"
"HK1",3.28751554098003e-29,0.435331566393674,0.303,0.2,8.16947611933537e-25,"HK1","Fibroblast"
"CAPZA2",3.33694497352332e-29,0.322610388140527,0.565,0.44,8.29230825920546e-25,"CAPZA2","Fibroblast"
"DUSP23",3.45206652261104e-29,0.310371078897028,0.287,0.185,8.57838530868844e-25,"DUSP23","Fibroblast"
"SNF8",3.46941997321093e-29,0.28098618320512,0.574,0.445,8.62150863342915e-25,"SNF8","Fibroblast"
"CAST",3.87604683747487e-29,-0.349969734671931,0.731,0.728,9.63197639112505e-25,"CAST","Fibroblast"
"MFSD1",4.09332966742664e-29,0.490223706353416,0.287,0.189,1.01719242235552e-24,"MFSD1","Fibroblast"
"ACLY",4.32570253482701e-29,0.343311725739709,0.272,0.174,1.07493707990451e-24,"ACLY","Fibroblast"
"HNRNPC",4.8944191636394e-29,0.255229042047221,0.706,0.592,1.21626316216439e-24,"HNRNPC","Fibroblast"
"CD302",5.30629655945096e-29,-0.632079361325926,0.284,0.358,1.31861469502356e-24,"CD302","Fibroblast"
"LAMTOR5",5.61239008157182e-29,0.250047716965868,0.726,0.607,1.3946789352706e-24,"LAMTOR5","Fibroblast"
"CDC42SE1",5.9027868406732e-29,0.395869876096765,0.236,0.147,1.46684252990729e-24,"CDC42SE1","Fibroblast"
"MORN2",6.04282624461627e-29,0.323800113262382,0.308,0.201,1.50164232178714e-24,"MORN2","Fibroblast"
"MUC20-OT1",6.47311573097678e-29,-0.726733926131779,0.288,0.358,1.60856925914773e-24,"MUC20-OT1","Fibroblast"
"LSP1",6.80746328660811e-29,-0.600361526429958,0.324,0.394,1.69165462672211e-24,"LSP1","Fibroblast"
"SERPINB8",6.89559281023562e-29,0.917583057676775,0.124,0.06,1.71355481334355e-24,"SERPINB8","Fibroblast"
"PSMA1",8.02951817374525e-29,0.265893933021754,0.67,0.544,1.9953352661757e-24,"PSMA1","Fibroblast"
"BASP1",9.18992948888878e-29,0.287382126055435,0.677,0.559,2.28369747798886e-24,"BASP1","Fibroblast"
"UBE2J1",9.55882743486923e-29,0.297568328414546,0.377,0.263,2.375368617565e-24,"UBE2J1","Fibroblast"
"ANKRD35",1.10825845603806e-28,-1.008263816109,0.188,0.254,2.75402226325458e-24,"ANKRD35","Fibroblast"
"ARNTL2",1.11873326494935e-28,1.01869242999575,0.107,0.048,2.78005216339914e-24,"ARNTL2","Fibroblast"
"ZDHHC16",1.17656336112208e-28,0.522855200014069,0.179,0.1,2.92375995238836e-24,"ZDHHC16","Fibroblast"
"CHP1",1.25613661117163e-28,0.320080090247402,0.347,0.236,3.12149947876149e-24,"CHP1","Fibroblast"
"CENPP",1.30993590126958e-28,0.639485774425177,0.146,0.076,3.25519071465491e-24,"CENPP","Fibroblast"
"POLDIP2",1.35627532854654e-28,0.320160308899302,0.301,0.198,3.37034419143815e-24,"POLDIP2","Fibroblast"
"ID2",1.4277043202335e-28,0.474386282583042,0.505,0.391,3.54784523578026e-24,"ID2","Fibroblast"
"MRPS15",1.46597078787565e-28,0.27570451604225,0.504,0.383,3.64293740787099e-24,"MRPS15","Fibroblast"
"NDUFV2",1.61395765468672e-28,0.270522759731434,0.709,0.594,4.01068477189651e-24,"NDUFV2","Fibroblast"
"TFPT",1.85335789360317e-28,0.630070733126212,0.143,0.073,4.60559436560388e-24,"TFPT","Fibroblast"
"EML1",2.08603495162603e-28,0.341505190871574,0.313,0.207,5.18379685479069e-24,"EML1","Fibroblast"
"SYNPO",2.15418572044744e-28,0.637985046350748,0.164,0.09,5.35315151531189e-24,"SYNPO","Fibroblast"
"ELK1",2.17276195036642e-28,0.743804013464963,0.121,0.057,5.39931344666055e-24,"ELK1","Fibroblast"
"TIMP3",2.18595337249327e-28,-0.61004385515644,0.607,0.607,5.43209413064578e-24,"TIMP3","Fibroblast"
"MTX1",2.27545681306263e-28,0.344468479751932,0.38,0.266,5.65451018046063e-24,"MTX1","Fibroblast"
"PSMD8",2.78224946840385e-28,0.276171205327657,0.711,0.61,6.91388992898357e-24,"PSMD8","Fibroblast"
"CIB1",2.85184333291322e-28,0.267106965566054,0.621,0.503,7.08683068228935e-24,"CIB1","Fibroblast"
"LHFPL2",2.88120996857289e-28,0.36736831604849,0.285,0.185,7.15980677190363e-24,"LHFPL2","Fibroblast"
"SMCO4",2.90900590830465e-28,0.390396035928172,0.225,0.136,7.22887968213705e-24,"SMCO4","Fibroblast"
"MRPL15",3.04571836043343e-28,0.358504651925702,0.335,0.228,7.56861012567708e-24,"MRPL15","Fibroblast"
"ATP5F1B",3.22011538322777e-28,0.258606745146565,0.759,0.658,8.001986727321e-24,"ATP5F1B","Fibroblast"
"BHLHE40",3.46323089994093e-28,0.385870679587468,0.421,0.312,8.60612878635321e-24,"BHLHE40","Fibroblast"
"NRBF2",3.59508305314121e-28,0.274549426613123,0.408,0.29,8.93378138705591e-24,"NRBF2","Fibroblast"
"MAP3K8",3.62281336019894e-28,0.479551271865309,0.274,0.179,9.00269120009437e-24,"MAP3K8","Fibroblast"
"HMCN2",3.86984119468253e-28,-1.1349524998181,0.108,0.171,9.6165553687861e-24,"HMCN2","Fibroblast"
"H2AFZ",4.39508130365382e-28,0.298845110616011,0.719,0.611,1.09217770395797e-23,"H2AFZ","Fibroblast"
"VEGFA",4.47551735466975e-28,0.548351239541298,0.293,0.196,1.11216606263543e-23,"VEGFA","Fibroblast"
"ARID5A",4.54278284985967e-28,0.340438542748271,0.27,0.174,1.12888153819013e-23,"ARID5A","Fibroblast"
"RAB11FIP5",4.74228939654952e-28,0.448903055090113,0.155,0.083,1.17845891504256e-23,"RAB11FIP5","Fibroblast"
"AK2",5.13827287657038e-28,0.330579697929572,0.361,0.248,1.27686080982774e-23,"AK2","Fibroblast"
"DNAJA1",5.18735030282708e-28,0.285114518855506,0.695,0.565,1.28905655025253e-23,"DNAJA1","Fibroblast"
"SSSCA1",5.32514199084363e-28,0.370092831717474,0.336,0.231,1.32329778472464e-23,"SSSCA1","Fibroblast"
"HIPK2",5.33177388127177e-28,0.722600466498697,0.165,0.092,1.32494580949604e-23,"HIPK2","Fibroblast"
"PLSCR1",5.33351811107288e-28,0.457185910926561,0.332,0.231,1.32537925060161e-23,"PLSCR1","Fibroblast"
