"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
"TM2D2",1.07432713613101e-24,-0.895763723692294,0.134,0.334,2.66970293328556e-20,"TM2D2","Macrophage"
"GLUD1",1.19915645803706e-24,-0.566130246606244,0.333,0.597,2.97990379822208e-20,"GLUD1","Macrophage"
"ZNF117",1.2851357733628e-24,-1.58621449830506,0.062,0.219,3.19356239680655e-20,"ZNF117","Macrophage"
"EI24",1.28675392779048e-24,-0.977395213286139,0.095,0.276,3.19758351055935e-20,"EI24","Macrophage"
"RAB14",1.41114577983488e-24,-0.503364979067225,0.198,0.433,3.50669726288968e-20,"RAB14","Macrophage"
"BRAT1",1.42181750683025e-24,-1.66679966983308,0.054,0.207,3.53321650447316e-20,"BRAT1","Macrophage"
"SCP2",1.42711977773041e-24,-0.55613196973277,0.366,0.629,3.54639264766008e-20,"SCP2","Macrophage"
"ACSM5",1.43595976688436e-24,-2.79990846860063,0.02,0.144,3.56836002070763e-20,"ACSM5","Macrophage"
"TUBB",1.48603224127102e-24,-0.403407554503005,0.537,0.82,3.69279011955848e-20,"TUBB","Macrophage"
"APMAP",1.80263640197317e-24,-0.677704206768442,0.183,0.407,4.47955145890333e-20,"APMAP","Macrophage"
"H1F0",1.95281429436793e-24,-1.09341152973329,0.139,0.338,4.8527435215043e-20,"H1F0","Macrophage"
"KRT17",2.46898445217138e-24,3.36193954127154,0.179,0.048,6.13542636364589e-20,"KRT17","Macrophage"
"HECTD2",2.56024851011633e-24,-1.56337109325685,0.05,0.201,6.36221754763908e-20,"HECTD2","Macrophage"
"SENP6",2.60044165199792e-24,-0.742224706598471,0.162,0.376,6.46209750521482e-20,"SENP6","Macrophage"
"PHB",2.84215868119284e-24,-0.739728277789331,0.213,0.439,7.06276432276421e-20,"PHB","Macrophage"
"SLC25A44",3.10097057462285e-24,-1.61139333340703,0.089,0.256,7.70591187793778e-20,"SLC25A44","Macrophage"
"TADA3",3.22228019155687e-24,-0.692571713450136,0.118,0.308,8.00736627601881e-20,"TADA3","Macrophage"
"NIPBL",3.2578758563423e-24,-0.456153432325769,0.254,0.506,8.09582150301062e-20,"NIPBL","Macrophage"
"GNA11",3.63693089595934e-24,-1.57585897758031,0.049,0.197,9.03777327645896e-20,"GNA11","Macrophage"
"LMAN1",4.00305210409131e-24,-0.837516493937867,0.144,0.347,9.94758447866691e-20,"LMAN1","Macrophage"
"DRAM2",4.06014642753332e-24,-0.689971674524516,0.245,0.472,1.00894638724203e-19,"DRAM2","Macrophage"
"PDGFB",4.13093070807185e-24,-1.24109156540889,0.09,0.262,1.02653628095585e-19,"PDGFB","Macrophage"
"DENND4C",4.56877552652311e-24,-0.89616614561682,0.116,0.303,1.13534071834099e-19,"DENND4C","Macrophage"
"PHIP",4.59204046955169e-24,-0.535997171204775,0.262,0.515,1.1411220566836e-19,"PHIP","Macrophage"
"FAM53B",4.75252676688584e-24,-1.54273719917602,0.044,0.188,1.18100290157113e-19,"FAM53B","Macrophage"
"ATP5F1C",4.89527055881492e-24,-0.403868506656691,0.407,0.688,1.21647473386551e-19,"ATP5F1C","Macrophage"
"EFCAB14",5.23751208549335e-24,-0.73454995081757,0.186,0.395,1.3015217532451e-19,"EFCAB14","Macrophage"
"SNX17",5.36899423282277e-24,-0.62380242940941,0.172,0.395,1.33419506685646e-19,"SNX17","Macrophage"
"CCND2",5.95167072855396e-24,-1.16327237374441,0.061,0.218,1.47899017604566e-19,"CCND2","Macrophage"
"STK4",6.46141009999266e-24,-0.66620043523154,0.265,0.514,1.60566040984817e-19,"STK4","Macrophage"
"S100A13",6.77247516906577e-24,-0.68897564236817,0.195,0.419,1.68296007951284e-19,"S100A13","Macrophage"
"GNG12",7.03511276410317e-24,-1.45742149172082,0.061,0.216,1.74822552187964e-19,"GNG12","Macrophage"
"FRMD4A",7.19146346841698e-24,-0.674439610398475,0.186,0.407,1.78707867190162e-19,"FRMD4A","Macrophage"
"PGM5",7.29375487660695e-24,-3.32115655007088,0.01,0.12,1.81249808683683e-19,"PGM5","Macrophage"
"NME3",7.3001468010308e-24,-0.573825268673982,0.189,0.41,1.81408648005615e-19,"NME3","Macrophage"
"ZBTB38",7.47943019024436e-24,-0.629333999085794,0.181,0.4,1.85863840227572e-19,"ZBTB38","Macrophage"
"COL3A1",9.18737351088056e-24,2.39402131365064,0.327,0.174,2.28306231745382e-19,"COL3A1","Macrophage"
"NCK1",9.53457403012945e-24,-1.13883104463941,0.087,0.257,2.36934164648717e-19,"NCK1","Macrophage"
"MLLT6",9.74553709603257e-24,-1.26546136976425,0.087,0.256,2.42176596836409e-19,"MLLT6","Macrophage"
"PKN2",9.88916329334972e-24,-0.644808069461636,0.144,0.342,2.4574570783974e-19,"PKN2","Macrophage"
"GAPDH",1.01986179155666e-23,0.679054548373927,0.909,0.958,2.5343565520183e-19,"GAPDH","Macrophage"
"ABCA9",1.02152024066767e-23,-2.52557430146804,0.014,0.13,2.53847779805915e-19,"ABCA9","Macrophage"
"CCDC85B",1.20791990273787e-23,-0.542755541162179,0.312,0.572,3.00168095830361e-19,"CCDC85B","Macrophage"
"HDLBP",1.33700139428134e-23,-0.600807329253899,0.266,0.511,3.32244846478913e-19,"HDLBP","Macrophage"
"NAGLU",1.39264380715869e-23,-1.3102146978909,0.062,0.216,3.46071986078934e-19,"NAGLU","Macrophage"
"ATP8B4",1.41719223880839e-23,-0.954765327446551,0.083,0.254,3.52172271343884e-19,"ATP8B4","Macrophage"
"CTDSPL",1.44666694165172e-23,-2.5254485453981,0.019,0.138,3.59496735000452e-19,"CTDSPL","Macrophage"
"CREBRF",1.46738085044665e-23,-0.797072187017212,0.176,0.39,3.64644141335991e-19,"CREBRF","Macrophage"
"ITGB2",1.59203722120622e-23,-0.389621541902563,0.534,0.829,3.95621249469746e-19,"ITGB2","Macrophage"
"RBP7",1.60202572208479e-23,-1.22143714629291,0.053,0.207,3.98103391938071e-19,"RBP7","Macrophage"
"EIF3H",1.9460425190056e-23,-0.53670640013885,0.392,0.665,4.83591565972893e-19,"EIF3H","Macrophage"
"KLHDC3",1.99976060085865e-23,-0.862417906035783,0.067,0.229,4.96940509313375e-19,"KLHDC3","Macrophage"
"DUSP1",2.14904123557866e-23,-0.486515686288042,0.852,0.948,5.34036747041298e-19,"DUSP1","Macrophage"
"HADH",2.28836125631645e-23,-1.12959676249302,0.069,0.228,5.68657772194637e-19,"HADH","Macrophage"
"CYBB",2.3100427683875e-23,-0.504873183764429,0.648,0.869,5.74045627944294e-19,"CYBB","Macrophage"
"SLK",2.40702766620473e-23,-0.755409496346677,0.137,0.333,5.98146375051876e-19,"SLK","Macrophage"
"ECI1",2.42445357630702e-23,-1.03754408067499,0.091,0.264,6.02476713712295e-19,"ECI1","Macrophage"
"SREK1",2.76799469263306e-23,-0.642866677958804,0.149,0.351,6.87846681119314e-19,"SREK1","Macrophage"
"ALKBH7",2.92518437384792e-23,-0.655599121733267,0.192,0.412,7.26908316901208e-19,"ALKBH7","Macrophage"
"NOTCH2",3.14934636098676e-23,-0.812230581408221,0.098,0.278,7.82612570705211e-19,"NOTCH2","Macrophage"
"GAMT",3.24534536006692e-23,-2.20199097275038,0.024,0.147,8.0646832197663e-19,"GAMT","Macrophage"
"MFHAS1",3.46610126516091e-23,-0.84395877856513,0.111,0.293,8.61326164392486e-19,"MFHAS1","Macrophage"
"KLF7",3.5257211880286e-23,-0.822489324327302,0.155,0.353,8.76141715225106e-19,"KLF7","Macrophage"
"UBAC1",4.02071899798471e-23,-0.596821536863752,0.181,0.398,9.99148670999202e-19,"UBAC1","Macrophage"
"FAXDC2",4.36902232067752e-23,-2.66097163529785,0.02,0.138,1.08570204668836e-18,"FAXDC2","Macrophage"
"FCHSD2",4.65139834146065e-23,-1.02848211085232,0.111,0.288,1.15587248785297e-18,"FCHSD2","Macrophage"
"GNAI3",4.99624288235931e-23,-0.586191948977612,0.306,0.556,1.24156635626629e-18,"GNAI3","Macrophage"
"PON2",5.28822753167713e-23,-1.13368125258961,0.099,0.268,1.31412454162177e-18,"PON2","Macrophage"
"PRPF8",5.92267850508087e-23,-0.86466194661395,0.112,0.295,1.4717856085126e-18,"PRPF8","Macrophage"
"PPP3R1",6.03030599479215e-23,-0.96204987367422,0.14,0.33,1.49853103970585e-18,"PPP3R1","Macrophage"
"VPS28",6.29665895936087e-23,-0.459028487843592,0.371,0.64,1.56471975140118e-18,"VPS28","Macrophage"
"NDUFB5",6.48959159327394e-23,-0.709654119121247,0.223,0.448,1.61266351092857e-18,"NDUFB5","Macrophage"
"TP53I11",7.80434281692636e-23,-0.986622571360032,0.071,0.233,1.9393791900062e-18,"TP53I11","Macrophage"
"HELZ",9.40403176510857e-23,-0.604055421909595,0.18,0.394,2.33690189362948e-18,"HELZ","Macrophage"
"TIPARP",9.89814693343448e-23,-0.743546027487772,0.187,0.396,2.45968951295847e-18,"TIPARP","Macrophage"
"LZTS2",1.01156162346647e-22,-1.59520063397409,0.063,0.213,2.51373063431417e-18,"LZTS2","Macrophage"
"NPTN",1.02097596096246e-22,-0.681610906596076,0.2,0.414,2.53712526299171e-18,"NPTN","Macrophage"
"OGFRL1",1.1248254187274e-22,-0.598701317695421,0.221,0.448,2.7951911655376e-18,"OGFRL1","Macrophage"
"TRIM47",1.16958160760721e-22,-1.07709972211435,0.094,0.265,2.90641029490393e-18,"TRIM47","Macrophage"
"ING1",1.27533445274126e-22,-1.21537404561726,0.104,0.274,3.16920611506203e-18,"ING1","Macrophage"
"ACVRL1",1.31966153929663e-22,-1.38050982638833,0.036,0.169,3.27935892515214e-18,"ACVRL1","Macrophage"
"GAS2L3",1.35586120176657e-22,-1.13048037709742,0.115,0.29,3.36931508638993e-18,"GAS2L3","Macrophage"
"ZNRF2",1.35995667326329e-22,-1.25860654064081,0.108,0.279,3.37949233305928e-18,"ZNRF2","Macrophage"
"C21orf2",1.40065529249607e-22,-1.2031256025939,0.068,0.224,3.48062840185273e-18,"C21orf2","Macrophage"
"ARPC2",1.45628641494941e-22,-0.413595560345188,0.748,0.919,3.61887174114929e-18,"ARPC2","Macrophage"
"RPL7L1",1.58468675248793e-22,-0.69642722969039,0.133,0.324,3.9379465799325e-18,"RPL7L1","Macrophage"
"SLC25A11",1.59421005088794e-22,-0.771853552219482,0.14,0.331,3.96161197645653e-18,"SLC25A11","Macrophage"
"SERINC1",1.63077880452171e-22,-0.478827562998834,0.368,0.633,4.05248532923646e-18,"SERINC1","Macrophage"
"CD46",1.65558877510057e-22,-0.453315434630255,0.255,0.489,4.11413810612491e-18,"CD46","Macrophage"
"PHYH",1.81074897252274e-22,-0.882334060307387,0.117,0.297,4.49971119671901e-18,"PHYH","Macrophage"
"CRK",1.86314726978745e-22,-0.657169845739341,0.166,0.373,4.62992096542182e-18,"CRK","Macrophage"
"NDFIP1",2.05153455117632e-22,-0.462440399425765,0.347,0.61,5.09806335967315e-18,"NDFIP1","Macrophage"
"STK25",2.43260883880611e-22,-0.881346474787154,0.084,0.246,6.04503296443318e-18,"STK25","Macrophage"
"ABHD11",2.46416805338787e-22,-1.45088748773754,0.05,0.191,6.12345761266885e-18,"ABHD11","Macrophage"
"CTDSP2",2.59952356896956e-22,-0.758479546777495,0.171,0.374,6.45981606888937e-18,"CTDSP2","Macrophage"
"TMEM273",2.63517348197372e-22,-1.03756755104079,0.064,0.214,6.54840610270469e-18,"TMEM273","Macrophage"
"RBMX",2.64432034227279e-22,-0.476559291420472,0.261,0.494,6.57113605054787e-18,"RBMX","Macrophage"
"CPNE8",2.7289260580107e-22,-1.06068645495294,0.098,0.268,6.78138125415659e-18,"CPNE8","Macrophage"
"MAZ",2.84373806205872e-22,-0.61680860340083,0.177,0.384,7.06668908421592e-18,"MAZ","Macrophage"
"PNISR",2.90146576660629e-22,-0.474464944543901,0.334,0.588,7.21014243001664e-18,"PNISR","Macrophage"
"STUB1",2.95514269882219e-22,-0.412969178841966,0.247,0.479,7.34352960657315e-18,"STUB1","Macrophage"
"MYO1C",3.00925982304382e-22,-0.959562492915271,0.131,0.312,7.47801066026389e-18,"MYO1C","Macrophage"
"ZNF706",3.22668575771984e-22,-0.460549151743213,0.409,0.673,8.0183141079338e-18,"ZNF706","Macrophage"
"ARHGEF12",3.2829385627439e-22,-1.60738283798913,0.059,0.203,8.15810232841859e-18,"ARHGEF12","Macrophage"
"OSGEP",3.34994942671508e-22,-1.06663077160855,0.115,0.292,8.32462432538698e-18,"OSGEP","Macrophage"
"SLC2A8",3.3812561713756e-22,-1.45696829249697,0.055,0.199,8.40242158586835e-18,"SLC2A8","Macrophage"
"CD33",3.39395331177318e-22,-0.56331678456694,0.21,0.428,8.43397397975635e-18,"CD33","Macrophage"
"G0S2",3.40794426611274e-22,4.01848784754917,0.203,0.072,8.46874150129015e-18,"G0S2","Macrophage"
"MED11",3.5180960617921e-22,-1.19503003176194,0.07,0.224,8.74246871355336e-18,"MED11","Macrophage"
"VAV1",3.62009270166996e-22,-0.727212812028961,0.118,0.304,8.99593036364985e-18,"VAV1","Macrophage"
"LRMDA",3.85614669107063e-22,-1.15701239744376,0.114,0.289,9.58252452731051e-18,"LRMDA","Macrophage"
"PRNP",4.09975803921781e-22,-0.437776352858236,0.4,0.666,1.01878987274563e-17,"PRNP","Macrophage"
"SF3B1",4.3089428834957e-22,-0.415833495696358,0.38,0.643,1.07077230654868e-17,"SF3B1","Macrophage"
"BCL7C",4.50121633464505e-22,-0.868178059251582,0.153,0.346,1.1185522591593e-17,"BCL7C","Macrophage"
"NAP1L4",4.78973377708427e-22,-0.736932185905002,0.118,0.297,1.19024884360544e-17,"NAP1L4","Macrophage"
"GSTO1",4.85154992737677e-22,1.12973103142733,0.647,0.621,1.20561015695313e-17,"GSTO1","Macrophage"
"FUS",4.90906564113415e-22,-0.372323855429743,0.51,0.781,1.21990281182184e-17,"FUS","Macrophage"
"KLF9",4.9576496394011e-22,-0.781090735671475,0.142,0.331,1.23197593539117e-17,"KLF9","Macrophage"
"ARL4A",5.51301566604121e-22,-0.692125676569862,0.227,0.438,1.36998439301124e-17,"ARL4A","Macrophage"
"DAAM1",5.76031942106226e-22,-0.77055390212539,0.148,0.34,1.43143937613397e-17,"DAAM1","Macrophage"
"AMDHD2",5.83175979984961e-22,-1.09297816831763,0.091,0.256,1.44919231026263e-17,"AMDHD2","Macrophage"
"APEX1",5.89309909925506e-22,-0.72012697321302,0.182,0.389,1.46443512616488e-17,"APEX1","Macrophage"
"LILRA5",5.97264796071764e-22,4.13377338530464,0.114,0.016,1.48420301823833e-17,"LILRA5","Macrophage"
"SFT2D2",6.02952525801017e-22,-0.607759054751126,0.155,0.356,1.49833702661553e-17,"SFT2D2","Macrophage"
"ZBED1",6.05602141374676e-22,-1.04161506068542,0.105,0.275,1.50492132131607e-17,"ZBED1","Macrophage"
"TMEM219",6.40000462024872e-22,-0.464262219736149,0.377,0.639,1.59040114813181e-17,"TMEM219","Macrophage"
"KIAA2026",6.70427495144318e-22,-0.711057822889539,0.122,0.307,1.66601232543363e-17,"KIAA2026","Macrophage"
"PLXNA2",7.27472545554581e-22,-2.38288223157347,0.029,0.15,1.80776927570313e-17,"PLXNA2","Macrophage"
"MRPL34",7.40477913386949e-22,-0.619717558216945,0.229,0.448,1.84008761476657e-17,"MRPL34","Macrophage"
"AUP1",7.70830731680923e-22,-0.618105836378615,0.267,0.495,1.91551436822709e-17,"AUP1","Macrophage"
"GTF2I",7.74332608651226e-22,-0.454115051115551,0.273,0.51,1.9242165324983e-17,"GTF2I","Macrophage"
"PPIP5K2",7.7930551323167e-22,-0.91593998321426,0.116,0.293,1.9365742003807e-17,"PPIP5K2","Macrophage"
"NDUFS3",8.00507211634038e-22,-0.57529213618064,0.207,0.432,1.98926042091058e-17,"NDUFS3","Macrophage"
"IL6ST",8.03215213233674e-22,-0.853698756561355,0.143,0.33,1.99598980488568e-17,"IL6ST","Macrophage"
"DSC2",8.1476812084837e-22,-0.671965596334168,0.142,0.334,2.0246987803082e-17,"DSC2","Macrophage"
"RPL21",8.44196672522561e-22,0.503919926014612,0.929,0.973,2.09782873121857e-17,"RPL21","Macrophage"
"MEF2C",8.51137942706878e-22,-0.350015381229658,0.449,0.719,2.11507778762659e-17,"MEF2C","Macrophage"
"SLC2A4RG",8.88642576068502e-22,-0.995126105292392,0.093,0.256,2.20827680153023e-17,"SLC2A4RG","Macrophage"
"CD163L1",9.08716568708297e-22,-0.955139024172787,0.113,0.288,2.25816067324012e-17,"CD163L1","Macrophage"
"CMBL",9.29005483387696e-22,-2.89176911408091,0.013,0.119,2.30857862621843e-17,"CMBL","Macrophage"
"NDUFV1",1.00745817706539e-21,-0.868469891734516,0.161,0.353,2.50353357000751e-17,"NDUFV1","Macrophage"
"KPNA4",1.04656461224849e-21,-0.563904343169469,0.214,0.437,2.6007130614375e-17,"KPNA4","Macrophage"
"APPL2",1.06486889423938e-21,-1.0721505129487,0.074,0.227,2.64619920218487e-17,"APPL2","Macrophage"
"LCORL",1.07115364495043e-21,-1.03701650898739,0.082,0.238,2.66181680770183e-17,"LCORL","Macrophage"
"TSPAN3",1.13925619678967e-21,-0.73372867734723,0.135,0.319,2.83105164902232e-17,"TSPAN3","Macrophage"
"TSPAN15",1.20158208519739e-21,-1.35661336321703,0.086,0.245,2.98593148171551e-17,"TSPAN15","Macrophage"
"ACSS1",1.27714172851026e-21,-2.05976452629712,0.02,0.133,3.17369719534799e-17,"ACSS1","Macrophage"
"CCDC50",1.28189032082665e-21,-0.806966506739758,0.151,0.345,3.18549744725423e-17,"CCDC50","Macrophage"
"ZNF24",1.31535458604279e-21,-0.74288503872176,0.144,0.331,3.26865614631634e-17,"ZNF24","Macrophage"
"CEBPB",1.35861198015397e-21,1.12907675473624,0.683,0.705,3.37615077068261e-17,"CEBPB","Macrophage"
"MXD1",1.49616645310245e-21,2.17857371124631,0.346,0.202,3.71797363595958e-17,"MXD1","Macrophage"
"PPM1N",1.52558908206245e-21,-1.16053165014056,0.043,0.177,3.7910888689252e-17,"PPM1N","Macrophage"
"ARAP1",1.53970496990123e-21,-0.82420059990452,0.16,0.356,3.82616685020456e-17,"ARAP1","Macrophage"
"PRSS36",1.66880431865414e-21,-1.21418198626423,0.064,0.208,4.14697873185555e-17,"PRSS36","Macrophage"
"RHOBTB1",1.68014721575456e-21,-2.00024295574994,0.037,0.163,4.17516583115007e-17,"RHOBTB1","Macrophage"
"MARCH6",1.77023609019234e-21,-0.749162630110905,0.135,0.317,4.39903668412796e-17,"MARCH6","Macrophage"
"CEP57",2.04625477803706e-21,-0.755354422135797,0.1,0.267,5.08494312342209e-17,"CEP57","Macrophage"
"AC004556.1",2.07236872960526e-21,-1.2003694640105,0.024,0.142,5.14983629306908e-17,"AC004556.1","Macrophage"
"RAB11FIP1",2.11903187317674e-21,-0.465334559300726,0.306,0.547,5.2657942048442e-17,"RAB11FIP1","Macrophage"
"STX2",2.2220752916528e-21,-1.02142411750961,0.09,0.249,5.52185709975722e-17,"STX2","Macrophage"
"TXNDC12",2.30051527372616e-21,-0.447639631487889,0.222,0.447,5.7167804552095e-17,"TXNDC12","Macrophage"
"MTDH",2.31818008444902e-21,-0.390624376286311,0.489,0.74,5.76067750985581e-17,"MTDH","Macrophage"
"GOLIM4",2.33337725201818e-21,-0.556136690200701,0.221,0.438,5.79844247126517e-17,"GOLIM4","Macrophage"
"PHF20",2.49045154258408e-21,-0.659113581214133,0.181,0.384,6.18877208332144e-17,"PHF20","Macrophage"
"SERINC3",2.50036515718415e-21,-0.685640839411122,0.199,0.406,6.21340741560261e-17,"SERINC3","Macrophage"
"JDP2",2.51817809322994e-21,-0.779151869697744,0.147,0.334,6.25767256167641e-17,"JDP2","Macrophage"
"SUCLG1",2.58251467257589e-21,-0.554822942038437,0.159,0.354,6.4175489613511e-17,"SUCLG1","Macrophage"
"ZBTB4",2.7743139639516e-21,-0.930105565304857,0.138,0.319,6.89417020041973e-17,"ZBTB4","Macrophage"
"NCOA4",2.77609633061031e-21,-0.438422119010766,0.415,0.655,6.89859938156662e-17,"NCOA4","Macrophage"
"NCOA7",2.79241120292172e-21,-1.05412923870724,0.097,0.26,6.93914183926047e-17,"NCOA7","Macrophage"
"PCDH12",2.82961150535322e-21,-1.65398613617795,0.044,0.176,7.03158459080274e-17,"PCDH12","Macrophage"
"HYAL2",2.97152025745109e-21,-1.1786874517139,0.056,0.199,7.38422783976596e-17,"HYAL2","Macrophage"
"HDAC5",3.02507820451e-21,-0.856986556297331,0.11,0.283,7.51731933820734e-17,"HDAC5","Macrophage"
"PACS2",3.08524483643023e-21,-1.05386474455877,0.082,0.237,7.66683341852913e-17,"PACS2","Macrophage"
"ATP5MPL",3.11204527673755e-21,1.1509999078534,0.593,0.532,7.73343251269281e-17,"ATP5MPL","Macrophage"
"IKBKB",3.21442931007805e-21,-0.940944215785978,0.098,0.263,7.98785683554396e-17,"IKBKB","Macrophage"
"ECHS1",3.21783551083451e-21,-0.654086377259033,0.21,0.422,7.99632124442375e-17,"ECHS1","Macrophage"
"FCGBP",3.35886424383633e-21,-2.51179342491478,0.014,0.119,8.34677764593328e-17,"FCGBP","Macrophage"
"CCNL1",3.38789903598861e-21,-0.383571493039517,0.54,0.775,8.41892910443169e-17,"CCNL1","Macrophage"
"VAMP3",3.4545245303896e-21,-0.53151404759404,0.251,0.475,8.58449345801816e-17,"VAMP3","Macrophage"
"UBE2I",3.56116421081342e-21,-0.41104029753192,0.312,0.563,8.84949306387134e-17,"UBE2I","Macrophage"
"CTDNEP1",3.57002156405198e-21,-0.542474342718566,0.279,0.517,8.87150358666918e-17,"CTDNEP1","Macrophage"
"NT5DC1",3.63269215104716e-21,-1.23549387669036,0.062,0.205,9.02723999535219e-17,"NT5DC1","Macrophage"
"APRT",3.72004174456401e-21,-0.404572526934475,0.377,0.64,9.24430373524156e-17,"APRT","Macrophage"
"CYTH4",3.87506707423069e-21,-0.285447274171344,0.426,0.721,9.62954167946326e-17,"CYTH4","Macrophage"
"SNTB2",3.95820788620405e-21,-1.04788491250914,0.077,0.229,9.83614659721707e-17,"SNTB2","Macrophage"
"MGST3",4.01501263617974e-21,-0.422005062863013,0.472,0.736,9.97730640090666e-17,"MGST3","Macrophage"
"CBX4",4.05385164741237e-21,-1.07749158761806,0.12,0.291,1.00738213438197e-16,"CBX4","Macrophage"
"LINC00891",4.06338685655699e-21,-2.46907364730038,0.026,0.141,1.00975163385441e-16,"LINC00891","Macrophage"
"TMEM243",4.0757545322208e-21,-0.927936177333059,0.092,0.253,1.01282500125687e-16,"TMEM243","Macrophage"
"RSF1",4.11090187837506e-21,-0.678862855110565,0.2,0.406,1.0215591167762e-16,"RSF1","Macrophage"
"C16orf72",4.70354266095679e-21,-0.609673175118442,0.224,0.438,1.16883035124776e-16,"C16orf72","Macrophage"
"NOP53",4.8066818813316e-21,-0.42508589333796,0.415,0.684,1.1944604475109e-16,"NOP53","Macrophage"
"RBBP6",4.85112526417374e-21,-0.392637389894282,0.178,0.382,1.20550462814717e-16,"RBBP6","Macrophage"
"RPS7",4.85212537810627e-21,-0.335819225256241,0.842,0.96,1.20575315645941e-16,"RPS7","Macrophage"
"COTL1",5.02689400085381e-21,1.15363045347293,0.676,0.675,1.24918315921217e-16,"COTL1","Macrophage"
"CD164",5.07260368259174e-21,-0.488540381933231,0.438,0.7,1.26054201512405e-16,"CD164","Macrophage"
"ADGRG6",5.18254338076181e-21,-2.06575148407231,0.018,0.127,1.28786203011931e-16,"ADGRG6","Macrophage"
"MIR29B2CHG",5.33816141561586e-21,-1.38536394124963,0.061,0.202,1.32653311178054e-16,"MIR29B2CHG","Macrophage"
"SH3BGRL",5.4511187877922e-21,-0.397223224721128,0.587,0.832,1.35460301876636e-16,"SH3BGRL","Macrophage"
"PMEPA1",5.53219601404082e-21,-1.64929336402883,0.044,0.174,1.37475070948914e-16,"PMEPA1","Macrophage"
"PCYOX1",5.71637367339009e-21,-1.65777597117748,0.062,0.204,1.42051885783744e-16,"PCYOX1","Macrophage"
"IER2",5.84655305810418e-21,-0.675890707711579,0.666,0.839,1.45286843493889e-16,"IER2","Macrophage"
"H6PD",5.99225996555882e-21,-1.12674249542917,0.064,0.207,1.48907660144137e-16,"H6PD","Macrophage"
"TAF7",6.11787158213399e-21,-0.712460925249476,0.2,0.403,1.5202910881603e-16,"TAF7","Macrophage"
"ARL14EP",6.15674981027914e-21,-0.942477012405101,0.101,0.266,1.52995232785437e-16,"ARL14EP","Macrophage"
"GALNT11",6.53294635355355e-21,-1.05299426695604,0.068,0.216,1.62343716885806e-16,"GALNT11","Macrophage"
"CCNG2",6.9264088747135e-21,-1.09809340224481,0.057,0.199,1.7212126053663e-16,"CCNG2","Macrophage"
"FAM120A",6.99793019004868e-21,-0.489987602432057,0.247,0.471,1.7389856522271e-16,"FAM120A","Macrophage"
"DHRS3",7.14117832444103e-21,-1.27364513131431,0.08,0.231,1.7745828136236e-16,"DHRS3","Macrophage"
"ATRAID",7.36062570203404e-21,-0.474607532936345,0.294,0.527,1.82911548695546e-16,"ATRAID","Macrophage"
"SLC16A7",7.74805545508828e-21,-1.68376509028807,0.036,0.159,1.92539178058944e-16,"SLC16A7","Macrophage"
"GPATCH2L",7.76072343610748e-21,-0.722612634397742,0.158,0.348,1.92853977387271e-16,"GPATCH2L","Macrophage"
"P4HB",8.50794977817478e-21,-0.342879499191186,0.445,0.708,2.11422551987643e-16,"P4HB","Macrophage"
"CCL3",8.91196671669463e-21,0.996952516020287,0.701,0.599,2.21462372909861e-16,"CCL3","Macrophage"
"METTL7A",9.34427445625601e-21,-0.669573932043148,0.16,0.351,2.32205220237962e-16,"METTL7A","Macrophage"
"KPNB1",9.80111774145146e-21,-0.444967989612613,0.296,0.528,2.43557775875069e-16,"KPNB1","Macrophage"
"ATF7IP",1.00832682360529e-20,-0.696786348359742,0.138,0.322,2.50569215665915e-16,"ATF7IP","Macrophage"
"NIPSNAP2",1.01095442248176e-20,-0.649907484736055,0.186,0.389,2.51222173986718e-16,"NIPSNAP2","Macrophage"
"UBTF",1.12065147899841e-20,-0.972241424541163,0.084,0.239,2.78481892531106e-16,"UBTF","Macrophage"
"CUEDC1",1.12393649976056e-20,-0.970998903184902,0.082,0.234,2.79298220190498e-16,"CUEDC1","Macrophage"
"APH1A",1.13826570139888e-20,-0.492815243081841,0.275,0.503,2.82859026797623e-16,"APH1A","Macrophage"
"UPP1",1.16245190267731e-20,2.34239762549697,0.306,0.163,2.88869297815313e-16,"UPP1","Macrophage"
"OXR1",1.23806609118754e-20,-0.639061345142642,0.096,0.259,3.07659423660103e-16,"OXR1","Macrophage"
"AP000547.3",1.28797625752171e-20,-2.92173722568785,0.007,0.1,3.20062099994145e-16,"AP000547.3","Macrophage"
