"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
"AC025164.1",0.0162218299900436,0.28099761929019,0.206,0.173,1,"AC025164.1","T_cell"
"ZNF326",0.0164790877479932,0.32168570706231,0.124,0.098,1,"ZNF326","T_cell"
"MIA3",0.0165825328793601,-0.325665449862062,0.154,0.181,1,"MIA3","T_cell"
"CYCS",0.0166401365504308,0.302065194261049,0.526,0.501,1,"CYCS","T_cell"
"SUPT6H",0.016643548873707,0.276293736566577,0.108,0.084,1,"SUPT6H","T_cell"
"CDC40",0.0169099760507559,-0.276223148231207,0.157,0.184,1,"CDC40","T_cell"
"INSIG1",0.0169415747806002,0.40785855755729,0.162,0.135,1,"INSIG1","T_cell"
"TAB2",0.017082371800428,0.48419342343906,0.104,0.081,1,"TAB2","T_cell"
"UBR5",0.0171785843265279,0.368922468392002,0.136,0.109,1,"UBR5","T_cell"
"PBRM1",0.017215961406152,-0.257420285413731,0.116,0.141,1,"PBRM1","T_cell"
"FNTA",0.0172461540024598,-0.385495555098411,0.154,0.179,1,"FNTA","T_cell"
"ARAP2",0.0177885779008141,0.514735313516287,0.172,0.144,1,"ARAP2","T_cell"
"DDX39B",0.0178993441049785,-0.364295689662321,0.19,0.214,1,"DDX39B","T_cell"
"PTGER2",0.0187086574103946,-0.359287353012286,0.088,0.111,1,"PTGER2","T_cell"
"IFT57",0.0187143683417418,-0.290202199270134,0.088,0.111,1,"IFT57","T_cell"
"PUM3",0.0189085503823445,0.373274005302,0.114,0.089,1,"PUM3","T_cell"
"TMEM14C",0.0190730332878054,-0.306045610391902,0.166,0.189,1,"TMEM14C","T_cell"
"ODC1",0.0191006502844878,-0.310979395813506,0.145,0.169,1,"ODC1","T_cell"
"STX4",0.0191350895197773,-0.276681779379512,0.138,0.163,1,"STX4","T_cell"
"CHRAC1",0.0193077518386492,-0.31961076016002,0.085,0.107,1,"CHRAC1","T_cell"
"KRCC1",0.0194355219119758,-0.390211095277946,0.089,0.111,1,"KRCC1","T_cell"
"AC058791.1",0.0197711233020345,0.3691271296394,0.351,0.324,1,"AC058791.1","T_cell"
"KPNA3",0.020126758724046,0.441995352676379,0.119,0.095,1,"KPNA3","T_cell"
"CCDC88B",0.0203012334229283,-0.336465896509532,0.13,0.155,1,"CCDC88B","T_cell"
"C4orf3",0.0209321656322829,0.25370696731078,0.372,0.331,1,"C4orf3","T_cell"
"CCNG1",0.0210133429827324,0.423170532747158,0.122,0.097,1,"CCNG1","T_cell"
"RGS19",0.0210963402251956,-0.252167136794242,0.21,0.236,1,"RGS19","T_cell"
"UPF2",0.0211854546499012,0.288598856027612,0.202,0.171,1,"UPF2","T_cell"
"OSBPL8",0.0214350699761244,-0.354839743410213,0.213,0.236,1,"OSBPL8","T_cell"
"FBRS",0.0218289608440008,0.342846080952724,0.126,0.102,1,"FBRS","T_cell"
"ESCO1",0.0218759686061058,-0.344826328272142,0.136,0.159,1,"ESCO1","T_cell"
"NUMA1",0.0220931086268093,-0.252565635476657,0.131,0.156,1,"NUMA1","T_cell"
"ABTB1",0.0222557836502014,-0.304383516883184,0.097,0.12,1,"ABTB1","T_cell"
"USP22",0.0223587715507893,0.331847196919819,0.12,0.096,1,"USP22","T_cell"
"PRKX",0.0224057294142067,0.290946043361959,0.172,0.144,1,"PRKX","T_cell"
"KIF20B",0.0224216190430953,0.494710925668199,0.13,0.106,1,"KIF20B","T_cell"
"SNAPC2",0.0225429156977,-0.334387263059413,0.082,0.103,1,"SNAPC2","T_cell"
"MKNK1",0.0226099507017742,-0.354547872627779,0.092,0.113,1,"MKNK1","T_cell"
"KAT2B",0.0227783224626036,-0.310100630568772,0.08,0.101,1,"KAT2B","T_cell"
"JMJD1C",0.0228679986104136,0.309884198953966,0.38,0.344,1,"JMJD1C","T_cell"
"CYTH4",0.0231393999248384,-0.256525597325,0.13,0.153,1,"CYTH4","T_cell"
"GDE1",0.0233717839577015,0.319216678328782,0.127,0.103,1,"GDE1","T_cell"
"PSMF1",0.0238003716003455,-0.327780713313119,0.159,0.182,1,"PSMF1","T_cell"
"GADD45G",0.0239563151804472,-0.298974277028891,0.164,0.19,1,"GADD45G","T_cell"
"JPT1",0.0243294536599605,0.253890052912951,0.341,0.31,1,"JPT1","T_cell"
"UNC45A",0.024353949869567,-0.352837167184729,0.086,0.107,1,"UNC45A","T_cell"
"NUP98",0.0246348916891143,0.280767929007304,0.102,0.08,1,"NUP98","T_cell"
"CDC26",0.024877028229791,-0.257209746006434,0.174,0.198,1,"CDC26","T_cell"
"PPP1R15A",0.0251834391988799,0.323574239510517,0.783,0.784,1,"PPP1R15A","T_cell"
"USP34",0.0253499422941557,0.299954137848335,0.212,0.182,1,"USP34","T_cell"
"AGPAT2",0.0255953701529527,-0.300406529553174,0.098,0.118,1,"AGPAT2","T_cell"
"ABI1",0.0258850567527749,0.26816800714443,0.192,0.165,1,"ABI1","T_cell"
"CCR7",0.0258855478058488,0.289640898869909,0.206,0.175,1,"CCR7","T_cell"
"LAP3",0.0258872241237248,0.341716778614235,0.116,0.093,1,"LAP3","T_cell"
"CABIN1",0.0259025117642441,-0.30642712329868,0.11,0.133,1,"CABIN1","T_cell"
"JPX",0.02607090952829,0.416359044915388,0.145,0.12,1,"JPX","T_cell"
"BRMS1",0.0267327334252376,-0.30043396445432,0.144,0.167,1,"BRMS1","T_cell"
"CCDC59",0.026789117444314,0.253534211635498,0.238,0.205,1,"CCDC59","T_cell"
"IWS1",0.0268236549622598,-0.330096443940329,0.103,0.125,1,"IWS1","T_cell"
"ARCN1",0.0271546062931064,-0.389233471948421,0.105,0.126,1,"ARCN1","T_cell"
"LGALS8",0.0272514436521156,0.35936584241222,0.13,0.106,1,"LGALS8","T_cell"
"MRPS26",0.0274550660883795,-0.273632407323815,0.132,0.155,1,"MRPS26","T_cell"
"COL4A3BP",0.0275347988356543,-0.405178054854825,0.086,0.106,1,"COL4A3BP","T_cell"
"DNAJC3",0.0280279710904608,-0.335577783493162,0.109,0.131,1,"DNAJC3","T_cell"
"AKR1B1",0.0281049307726481,-0.334059436268166,0.097,0.118,1,"AKR1B1","T_cell"
"JMJD6",0.0281609961893433,0.259548618665251,0.227,0.195,1,"JMJD6","T_cell"
"CISD2",0.0282046003200011,0.434093939607876,0.136,0.111,1,"CISD2","T_cell"
"CDK2AP2",0.0286411077960145,-0.259709444646917,0.272,0.295,1,"CDK2AP2","T_cell"
"AKT1",0.0286771850557081,-0.289858395649589,0.138,0.162,1,"AKT1","T_cell"
"DAP",0.0287348524540861,-0.354053223697032,0.084,0.104,1,"DAP","T_cell"
"VPS51",0.0290058859751446,-0.298381706903858,0.184,0.204,1,"VPS51","T_cell"
"ATP6V1H",0.0290310436654767,-0.388186933637528,0.09,0.11,1,"ATP6V1H","T_cell"
"CUL3",0.0293486217970365,-0.339826491683878,0.09,0.111,1,"CUL3","T_cell"
"MRPL27",0.0294185105680658,0.370674050107746,0.102,0.08,1,"MRPL27","T_cell"
"TXN2",0.0294625105859816,-0.319941711717128,0.189,0.211,1,"TXN2","T_cell"
"ZFAND5",0.0295588458439989,0.25346452283226,0.309,0.275,1,"ZFAND5","T_cell"
"PRKCA",0.0299369175218463,-0.399510202340701,0.121,0.143,1,"PRKCA","T_cell"
"KMT2B",0.0299788096441164,-0.285876467822104,0.114,0.136,1,"KMT2B","T_cell"
"EXOSC8",0.0305970040388271,-0.412928731175716,0.124,0.145,1,"EXOSC8","T_cell"
"PPP3CC",0.0310134291685895,0.281984605032291,0.121,0.098,1,"PPP3CC","T_cell"
"TSPYL4",0.0312063696820697,0.292826179545696,0.11,0.088,1,"TSPYL4","T_cell"
"SMARCA4",0.031322702848943,-0.385142306139113,0.104,0.125,1,"SMARCA4","T_cell"
"RGS10",0.032239233489515,0.288221028563568,0.368,0.343,1,"RGS10","T_cell"
"EHD1",0.0322638839723664,0.252874162236152,0.238,0.208,1,"EHD1","T_cell"
"PPP1R35",0.0328915455947412,-0.26243551919555,0.186,0.207,1,"PPP1R35","T_cell"
"RAB7A",0.0334076455553073,0.332820536917545,0.268,0.238,1,"RAB7A","T_cell"
"RAB22A",0.0336188961747888,-0.261167173745155,0.089,0.108,1,"RAB22A","T_cell"
"CYB561D2",0.0336771398947598,-0.285549257899594,0.088,0.107,1,"CYB561D2","T_cell"
"CCDC130",0.0338016278412261,-0.310422851508672,0.089,0.109,1,"CCDC130","T_cell"
"LENG1",0.0344810220486802,-0.284920981040678,0.096,0.117,1,"LENG1","T_cell"
"STAG2",0.0346364951269122,0.360703415929628,0.183,0.157,1,"STAG2","T_cell"
"H2AFX",0.0351666384722696,0.320384302157056,0.172,0.146,1,"H2AFX","T_cell"
"ECHS1",0.0353901424740315,-0.264816639406305,0.174,0.198,1,"ECHS1","T_cell"
"NDE1",0.0355503191074963,-0.304583540332732,0.089,0.108,1,"NDE1","T_cell"
"AC245297.3",0.0360158332637551,0.273471211951545,0.234,0.207,1,"AC245297.3","T_cell"
"KDELR2",0.0363189027750763,0.336786550480137,0.18,0.154,1,"KDELR2","T_cell"
"SLC16A3",0.0363252706749775,0.335338408343501,0.107,0.086,1,"SLC16A3","T_cell"
"ARL14EP",0.0363440252888918,0.269914705454317,0.109,0.088,1,"ARL14EP","T_cell"
"RABGAP1L",0.0371735202111067,0.269422458812219,0.153,0.128,1,"RABGAP1L","T_cell"
"POLR2A",0.037837522834861,-0.338621583338177,0.17,0.192,1,"POLR2A","T_cell"
"SAT1",0.0385893395579772,0.294512661256731,0.671,0.657,1,"SAT1","T_cell"
"CHMP4B",0.0387940205488853,0.434860923457176,0.125,0.103,1,"CHMP4B","T_cell"
"FAM107B",0.0390560939505796,0.309927485103281,0.5,0.494,1,"FAM107B","T_cell"
"ARFGEF1",0.0394361551900488,-0.372579079942183,0.108,0.127,1,"ARFGEF1","T_cell"
"C12orf10",0.0396951951668563,-0.311256142620346,0.137,0.157,1,"C12orf10","T_cell"
"GSPT1",0.0399095327875729,0.276398765988575,0.2,0.172,1,"GSPT1","T_cell"
"UBE3A",0.0401205155676749,-0.289885646010442,0.131,0.153,1,"UBE3A","T_cell"
"ZNF511",0.0403584784354895,-0.275748917644098,0.084,0.102,1,"ZNF511","T_cell"
"NDUFAF8",0.0403820253823283,0.301866181646753,0.169,0.143,1,"NDUFAF8","T_cell"
"SMG1",0.040571249187218,0.255141998999075,0.209,0.182,1,"SMG1","T_cell"
"N4BP2L1",0.0410680636851715,0.394611967506368,0.146,0.124,1,"N4BP2L1","T_cell"
"PFKFB3",0.0410824133768852,0.482518305297062,0.125,0.104,1,"PFKFB3","T_cell"
"GABARAPL1",0.0417198158654368,0.369008514300472,0.223,0.199,1,"GABARAPL1","T_cell"
"MORC3",0.0425249434549889,-0.306878688864986,0.112,0.131,1,"MORC3","T_cell"
"CCZ1",0.0428091785964728,-0.31187239757814,0.102,0.122,1,"CCZ1","T_cell"
"SORL1",0.0437147278956914,0.264233899153626,0.18,0.156,1,"SORL1","T_cell"
"SNX5",0.0438570382474186,0.28456531825608,0.185,0.158,1,"SNX5","T_cell"
"IST1",0.0441953835324392,0.280176648294562,0.115,0.094,1,"IST1","T_cell"
"ZC3H12D",0.0441966865010567,0.398297011563313,0.129,0.108,1,"ZC3H12D","T_cell"
"AP1S2",0.0450597374727146,0.391774694552298,0.16,0.136,1,"AP1S2","T_cell"
"PPM1A",0.0453620670282729,0.497518093747363,0.106,0.086,1,"PPM1A","T_cell"
"ATP6V1D",0.0457234184104769,-0.312101251720472,0.108,0.127,1,"ATP6V1D","T_cell"
"DCK",0.0458186649471818,0.397108911296336,0.1,0.081,1,"DCK","T_cell"
"ZBTB43",0.0460066758493603,0.252333339835731,0.154,0.13,1,"ZBTB43","T_cell"
"GPI",0.0461297617022933,0.274994255065043,0.128,0.106,1,"GPI","T_cell"
"PRPF6",0.0462235699422531,0.27715161375128,0.162,0.137,1,"PRPF6","T_cell"
"USP7",0.046262884653386,-0.299022021133988,0.096,0.115,1,"USP7","T_cell"
"KCNN4",0.0464611533502744,-0.306586417893005,0.096,0.115,1,"KCNN4","T_cell"
"RHOT2",0.0465826267891263,-0.426002562414801,0.132,0.15,1,"RHOT2","T_cell"
"MPLKIP",0.046634382225173,0.389242209741288,0.148,0.126,1,"MPLKIP","T_cell"
"LACTB",0.0467454303274853,0.379582974962597,0.106,0.087,1,"LACTB","T_cell"
"NT5C3A",0.0470152946072587,0.278643209290354,0.174,0.148,1,"NT5C3A","T_cell"
"TCF25",0.0471475289615515,0.250442231119441,0.433,0.409,1,"TCF25","T_cell"
"SUGP2",0.047212055259971,0.345463320986786,0.1,0.081,1,"SUGP2","T_cell"
"SMIM12",0.0472882962179013,-0.268417131014175,0.11,0.129,1,"SMIM12","T_cell"
"CEP85L",0.047628402584595,-0.269311402722772,0.154,0.176,1,"CEP85L","T_cell"
"PCID2",0.0478804058999264,-0.263902620356004,0.122,0.142,1,"PCID2","T_cell"
"OGDH",0.0479751300688698,-0.310542496694615,0.1,0.118,1,"OGDH","T_cell"
"INO80",0.0481966723671054,-0.408807544024492,0.084,0.102,1,"INO80","T_cell"
"BRD9",0.0482315331562723,0.336849683617688,0.147,0.125,1,"BRD9","T_cell"
"FAM172A",0.048344079010955,-0.361290488006807,0.1,0.119,1,"FAM172A","T_cell"
"RABL6",0.0486898954244849,-0.263732932599941,0.108,0.128,1,"RABL6","T_cell"
"AP3D1",0.048842505770873,0.400001369370346,0.132,0.111,1,"AP3D1","T_cell"
"MRPL3",0.0496240044070572,-0.253734769462817,0.128,0.148,1,"MRPL3","T_cell"
"SF3A2",0.0499983061714558,-0.340320512558781,0.096,0.114,1,"SF3A2","T_cell"
"GRK2",0.0500205880750483,-0.270020371801165,0.209,0.231,1,"GRK2","T_cell"
"CD3D",0.0507018462342445,0.277518035939309,0.678,0.705,1,"CD3D","T_cell"
"FLOT1",0.051053442573697,0.367125959159015,0.122,0.102,1,"FLOT1","T_cell"
"IL6ST",0.0519899568682241,0.341153996040975,0.1,0.081,1,"IL6ST","T_cell"
"IL2RA",0.0520553062791447,0.636143544628652,0.125,0.106,1,"IL2RA","T_cell"
"PAXBP1",0.05248472298742,0.301519993123521,0.102,0.084,1,"PAXBP1","T_cell"
"AC243960.1",0.0524923175468646,0.297765955084005,0.174,0.151,1,"AC243960.1","T_cell"
"FOXP1",0.05274029551363,0.282372827559087,0.29,0.263,1,"FOXP1","T_cell"
"KATNBL1",0.0531604118206828,-0.317269117818066,0.098,0.116,1,"KATNBL1","T_cell"
"EVI2A",0.0535705705050809,0.354771413449528,0.236,0.211,1,"EVI2A","T_cell"
"SPATA13",0.0539407252501426,0.280353889808525,0.156,0.133,1,"SPATA13","T_cell"
"ARHGEF3",0.0543692180971575,0.316644391813343,0.122,0.101,1,"ARHGEF3","T_cell"
"EHBP1L1",0.0545349585782766,-0.47473831285724,0.108,0.125,1,"EHBP1L1","T_cell"
"ERO1A",0.0551723722686191,-0.26220842915958,0.165,0.184,1,"ERO1A","T_cell"
"MORF4L2",0.0552251837327108,0.295921869474384,0.178,0.154,1,"MORF4L2","T_cell"
"UPP1",0.0562585081493728,0.294203563803626,0.199,0.175,1,"UPP1","T_cell"
"CCDC71L",0.0566424427480024,-0.305018795635212,0.1,0.118,1,"CCDC71L","T_cell"
"UBE2K",0.0570518977489616,0.298471892745645,0.158,0.134,1,"UBE2K","T_cell"
"TMEM183A",0.0572737149611547,-0.298926086078913,0.104,0.122,1,"TMEM183A","T_cell"
"PCNA",0.0575695963241077,0.262686136600066,0.144,0.122,1,"PCNA","T_cell"
"DCAF7",0.0577507976407386,0.280247337615563,0.136,0.115,1,"DCAF7","T_cell"
"TXNDC15",0.0580499309855421,-0.271659677425869,0.118,0.138,1,"TXNDC15","T_cell"
"BIRC2",0.0580874353674012,0.290812354070825,0.165,0.143,1,"BIRC2","T_cell"
"NPAT",0.0594039751225619,-0.361588825049484,0.102,0.12,1,"NPAT","T_cell"
"HNRNPH2",0.0599136573854493,0.396511262654734,0.141,0.12,1,"HNRNPH2","T_cell"
"CARHSP1",0.0601647999904719,0.331939407382022,0.178,0.155,1,"CARHSP1","T_cell"
"GIMAP4",0.0603550407371036,0.265454258367534,0.288,0.261,1,"GIMAP4","T_cell"
"CSNK1G3",0.0607164063988697,0.555295674636475,0.106,0.088,1,"CSNK1G3","T_cell"
"WASHC3",0.0619695046326091,-0.303684798660686,0.152,0.17,1,"WASHC3","T_cell"
"PBDC1",0.0627011420754286,-0.258773557167927,0.15,0.169,1,"PBDC1","T_cell"
"ZNF267",0.0633677295789591,0.304478104480108,0.202,0.177,1,"ZNF267","T_cell"
"ZFAND6",0.0638175870753186,0.338764152744788,0.194,0.172,1,"ZFAND6","T_cell"
"RNF139",0.0639705964066222,0.258515630362226,0.164,0.141,1,"RNF139","T_cell"
"SCML4",0.06401531419479,-0.321696088787533,0.128,0.146,1,"SCML4","T_cell"
"VPS36",0.0642106856448041,-0.310786509366582,0.13,0.148,1,"VPS36","T_cell"
"CD58",0.0647348260689571,0.391148700978809,0.13,0.11,1,"CD58","T_cell"
"BCL7B",0.065299746218331,-0.353048641331668,0.13,0.147,1,"BCL7B","T_cell"
"UQCRC1",0.0664595861191688,-0.323231743129386,0.106,0.124,1,"UQCRC1","T_cell"
"ECI1",0.066615392223872,-0.35340535254263,0.096,0.112,1,"ECI1","T_cell"
"ZNF791",0.0666603118503652,0.279666307660454,0.203,0.18,1,"ZNF791","T_cell"
"PNKP",0.0674783368604206,-0.416965812642563,0.104,0.12,1,"PNKP","T_cell"
"GRSF1",0.0690937853959188,0.35595890196774,0.11,0.092,1,"GRSF1","T_cell"
"NELFCD",0.0692116242244718,-0.262077662763453,0.11,0.126,1,"NELFCD","T_cell"
"OARD1",0.0695337334006622,-0.302187323821133,0.138,0.157,1,"OARD1","T_cell"
"POLR3K",0.070206702827321,-0.284077974216669,0.087,0.103,1,"POLR3K","T_cell"
"IRAK4",0.0733998984501468,-0.326456167556933,0.096,0.112,1,"IRAK4","T_cell"
"MAL",0.0735074442540635,-0.341183369713001,0.1,0.116,1,"MAL","T_cell"
"PDS5B",0.074047214813239,0.310749745509951,0.112,0.093,1,"PDS5B","T_cell"
"TMUB2",0.0743844531389184,-0.589340874796334,0.09,0.104,1,"TMUB2","T_cell"
"YIF1A",0.0744188105470455,-0.319921131059342,0.084,0.1,1,"YIF1A","T_cell"
"ENOPH1",0.0745391686442529,-0.306063837755773,0.108,0.124,1,"ENOPH1","T_cell"
"JARID2",0.0749881004506111,0.252972594195339,0.13,0.109,1,"JARID2","T_cell"
"GPBP1L1",0.075549007197648,0.256695601999074,0.128,0.108,1,"GPBP1L1","T_cell"
"TMUB1",0.0756604071255631,-0.258601749960655,0.126,0.144,1,"TMUB1","T_cell"
"TANK",0.0770966718644976,0.258887326166119,0.308,0.284,1,"TANK","T_cell"
"CAPZA2",0.0773658918293768,0.287448342121762,0.223,0.198,1,"CAPZA2","T_cell"
"RBM26",0.0781233356099815,0.290540272546464,0.162,0.141,1,"RBM26","T_cell"
"HEXA",0.0782581377901522,-0.355661262299748,0.102,0.118,1,"HEXA","T_cell"
"DHX15",0.0785924317083658,0.251750137440964,0.106,0.088,1,"DHX15","T_cell"
"OSGEP",0.0792220254079774,-0.31948868260644,0.088,0.103,1,"OSGEP","T_cell"
"WDR61",0.0792409372450241,0.257293203664867,0.108,0.09,1,"WDR61","T_cell"
"ZNF721",0.079531281380927,-0.259362597085143,0.1,0.116,1,"ZNF721","T_cell"
"METRNL",0.0796625278247108,0.388545817649709,0.162,0.143,1,"METRNL","T_cell"
"DHX9",0.080078465455187,0.255679254647841,0.151,0.131,1,"DHX9","T_cell"
"TMEM126B",0.0809910603640086,-0.301914995155625,0.141,0.158,1,"TMEM126B","T_cell"
"SMG6",0.081171221862547,-0.27602206314803,0.122,0.139,1,"SMG6","T_cell"
"SACM1L",0.081477931300169,0.368619259414511,0.124,0.105,1,"SACM1L","T_cell"
"AC016831.1",0.0821166723534172,-0.299718795991234,0.094,0.11,1,"AC016831.1","T_cell"
"NCR3",0.0821901646271148,-0.557792342241253,0.098,0.114,1,"NCR3","T_cell"
"MRPL13",0.0831333547141197,0.321765452975457,0.118,0.1,1,"MRPL13","T_cell"
"TSTA3",0.0837685349168661,-0.266617931719159,0.148,0.166,1,"TSTA3","T_cell"
"MAPKAPK3",0.0841005897041798,-0.334392754522664,0.099,0.115,1,"MAPKAPK3","T_cell"
"KLC1",0.0846325036493906,-0.299226654685209,0.094,0.11,1,"KLC1","T_cell"
"MLX",0.0848297547435585,-0.321963581112675,0.104,0.12,1,"MLX","T_cell"
"RPF1",0.085425327835201,0.281413928438259,0.12,0.101,1,"RPF1","T_cell"
"OSER1",0.0854386520272909,-0.287260167020798,0.135,0.152,1,"OSER1","T_cell"
"PSMA4",0.085909912285505,0.285609424954509,0.299,0.276,1,"PSMA4","T_cell"
"NFKB2",0.0871165026838312,0.286669021578759,0.23,0.205,1,"NFKB2","T_cell"
"BCL3",0.0875376058656774,0.328801714168088,0.11,0.093,1,"BCL3","T_cell"
"SDCBP",0.0884609024380177,0.269141554804621,0.346,0.321,1,"SDCBP","T_cell"
"C1D",0.0887685345847047,0.324768678944465,0.13,0.111,1,"C1D","T_cell"
"LYPLA2",0.0889004773655145,-0.301965481682153,0.107,0.122,1,"LYPLA2","T_cell"
"EFHD2",0.0895342913216063,0.262893888504848,0.362,0.347,1,"EFHD2","T_cell"
"RPN1",0.0903521101327245,0.319135261170723,0.1,0.084,1,"RPN1","T_cell"
"POLE3",0.090887932784965,0.302111461625208,0.157,0.137,1,"POLE3","T_cell"
"CHCHD7",0.0909054864451638,-0.311132097911323,0.114,0.13,1,"CHCHD7","T_cell"
"PPP4R2",0.0919348499935429,0.29153842217123,0.201,0.178,1,"PPP4R2","T_cell"
"DNAJC4",0.0921182539167663,-0.251058743874825,0.094,0.108,1,"DNAJC4","T_cell"
"LPGAT1",0.0926747456665186,0.260026635188636,0.108,0.09,1,"LPGAT1","T_cell"
"TNIK",0.0941348004855797,0.271888704521563,0.117,0.099,1,"TNIK","T_cell"
"KLRB1",0.0955924901962089,0.287900408291037,0.552,0.653,1,"KLRB1","T_cell"
"PLAUR",0.0958816993335512,-0.250790744734345,0.096,0.112,1,"PLAUR","T_cell"
"IFNAR2",0.0959689985773912,-0.420558036998977,0.089,0.103,1,"IFNAR2","T_cell"
"SBNO1",0.0973329470802498,-0.262212246365791,0.118,0.134,1,"SBNO1","T_cell"
"VPS35",0.0974276502686687,-0.271045007226436,0.137,0.153,1,"VPS35","T_cell"
"BLOC1S4",0.0985320779206852,-0.260844807196629,0.135,0.15,1,"BLOC1S4","T_cell"
"KLF3",0.0986168693118075,0.250661420304351,0.106,0.09,1,"KLF3","T_cell"
"NCF1",0.0992099397743598,0.367096832868476,0.102,0.086,1,"NCF1","T_cell"
"ZFAND2B",0.100146854688046,-0.343159463279871,0.136,0.151,1,"ZFAND2B","T_cell"
"CD55",0.100335843642104,0.368912321575347,0.187,0.168,1,"CD55","T_cell"
"DNAJB2",0.101007903273664,0.38861003331613,0.102,0.087,1,"DNAJB2","T_cell"
"LTN1",0.103335221241236,-0.30419464820117,0.108,0.124,1,"LTN1","T_cell"
"NUDT1",0.104083749203005,-0.292621354758055,0.12,0.136,1,"NUDT1","T_cell"
"TES",0.104445156496678,0.311800550581657,0.146,0.127,1,"TES","T_cell"
"TINF2",0.104676536277864,-0.34422378815886,0.104,0.118,1,"TINF2","T_cell"
"ELF1",0.106882792568697,0.25351371734385,0.453,0.44,1,"ELF1","T_cell"
"UBE2Z",0.107350435987018,-0.329637407446691,0.118,0.133,1,"UBE2Z","T_cell"
"CWC27",0.108042503029814,-0.336373917433005,0.086,0.1,1,"CWC27","T_cell"
"PNPLA2",0.108641446759582,-0.323688763413129,0.098,0.113,1,"PNPLA2","T_cell"
"EIF3B",0.109014400941437,-0.399704478674537,0.108,0.122,1,"EIF3B","T_cell"
"PAFAH1B3",0.109370412561903,-0.36615961377537,0.089,0.103,1,"PAFAH1B3","T_cell"
"DGCR6L",0.113661371366448,-0.276677684136637,0.132,0.146,1,"DGCR6L","T_cell"
"SNRNP27",0.114046501628237,0.274122456932748,0.124,0.107,1,"SNRNP27","T_cell"
"COX19",0.115229198724984,-0.445738753118102,0.1,0.113,1,"COX19","T_cell"
"CMTM7",0.116480229201879,0.396812962088119,0.146,0.129,1,"CMTM7","T_cell"
"ARRDC1",0.117184013916133,-0.318578484456282,0.098,0.113,1,"ARRDC1","T_cell"
"ATP2A2",0.119925905622934,0.288686871794919,0.101,0.086,1,"ATP2A2","T_cell"
"MPC1",0.125568386418571,-0.267108140749328,0.144,0.159,1,"MPC1","T_cell"
"GSK3A",0.129711292262795,-0.251521837571362,0.087,0.101,1,"GSK3A","T_cell"
"YWHAE",0.131624433026554,0.251686514680203,0.212,0.193,1,"YWHAE","T_cell"
"DNTTIP2",0.133009175569518,0.260154559871593,0.192,0.172,1,"DNTTIP2","T_cell"
"FBXL3",0.136628859934946,0.35269268507098,0.122,0.107,1,"FBXL3","T_cell"
"CCDC69",0.137779240331309,0.3378115417055,0.115,0.1,1,"CCDC69","T_cell"
"SGTB",0.138193371288335,-0.285574011528073,0.11,0.124,1,"SGTB","T_cell"
"RBM33",0.13839436365634,-0.287815242151676,0.15,0.164,1,"RBM33","T_cell"
"PILRB",0.138915662866384,0.3698298741014,0.104,0.09,1,"PILRB","T_cell"
"ZNF217",0.13940390475872,-0.257253450485153,0.13,0.145,1,"ZNF217","T_cell"
"UBE2R2",0.143866259192708,-0.349702892745647,0.138,0.15,1,"UBE2R2","T_cell"
"CTSB",0.144911221406039,-0.272891329917572,0.152,0.166,1,"CTSB","T_cell"
"HRAS",0.145239500473361,-0.308087066915139,0.12,0.131,1,"HRAS","T_cell"
"CORO7",0.1461893365474,-0.274586942081742,0.128,0.141,1,"CORO7","T_cell"
"SNX20",0.146276475333333,0.300775088780814,0.104,0.09,1,"SNX20","T_cell"
"TMED2",0.14690473550247,0.333906122373314,0.24,0.222,1,"TMED2","T_cell"
"SRRT",0.14788327903272,-0.305452177972828,0.108,0.122,1,"SRRT","T_cell"
"MITD1",0.150728003411532,0.296096188162003,0.141,0.125,1,"MITD1","T_cell"
"SECISBP2",0.151031922418333,-0.250835992044279,0.13,0.144,1,"SECISBP2","T_cell"
"EBLN3P",0.151649379639339,-0.310165777305267,0.134,0.145,1,"EBLN3P","T_cell"
"MGMT",0.151656049657524,-0.31256884450543,0.146,0.159,1,"MGMT","T_cell"
"COPB1",0.154996681868891,-0.274025617149401,0.152,0.165,1,"COPB1","T_cell"
"TRMT10C",0.155987441439433,0.256875966248833,0.158,0.14,1,"TRMT10C","T_cell"
"HNRNPLL",0.158386683666757,0.2607522720514,0.132,0.115,1,"HNRNPLL","T_cell"
"SLBP",0.159775313522597,0.252659387063253,0.176,0.157,1,"SLBP","T_cell"
"ZNF581",0.160931183155218,-0.342283664677276,0.089,0.101,1,"ZNF581","T_cell"
"FKBP4",0.160953444393645,0.256871072247589,0.136,0.12,1,"FKBP4","T_cell"
"BLOC1S2",0.161407078613015,-0.287978584100919,0.134,0.147,1,"BLOC1S2","T_cell"
"SNX9",0.164235391162056,-0.345135087795495,0.092,0.104,1,"SNX9","T_cell"
"CCDC25",0.164487986992519,0.264337012537354,0.132,0.117,1,"CCDC25","T_cell"
"SEC14L1",0.165227629208072,0.31836030373668,0.123,0.108,1,"SEC14L1","T_cell"
"COL6A2",0.167384393246184,0.513968909238544,0.109,0.097,1,"COL6A2","T_cell"
"LLPH",0.169034918451059,0.259197123942903,0.111,0.097,1,"LLPH","T_cell"
"TRNAU1AP",0.170409454862071,-0.367320882285865,0.103,0.115,1,"TRNAU1AP","T_cell"
