TF,diff_AS_vs_Control,pvalue,padj
MEIS1,0.430971798662952,4.947185117113359e-15,2.4101671083372776e-14
BMAL1,0.8169911809011909,4.982819187112947e-15,2.4120653389846112e-14
ASCL2,0.5260464873178977,5.813070818326868e-15,2.796160646790139e-14
APEX1,-0.5030206312641841,6.635413851414412e-15,3.1716443566509137e-14
SPIB,-0.49686552620523083,6.864400775462257e-15,3.2605903683445724e-14
HOXB13,-0.5697575017425458,8.638433996334643e-15,4.077770085226291e-14
LRRFIP1,-0.3560413111897181,9.357826946481501e-15,4.3709163625445627e-14
NFATC1,0.4864712319397422,9.374465356510049e-15,4.3709163625445627e-14
POU4F1,0.5817966768154355,9.852345579746232e-15,4.565721122321425e-14
KAT5,0.5148012918666615,1.0335831316139586e-14,4.760746545615809e-14
KLF12,-0.025374945139724048,1.0409416840139056e-14,4.765757107533544e-14
HNF4G,-0.07320749892122613,1.5036876950075706e-14,6.843129629974574e-14
ATF5,0.6893818717052684,1.746470721798288e-14,7.900700884325589e-14
CTCFL,0.6436712290616897,1.8345934544664786e-14,8.25024275381375e-14
PIN1,0.7056079510308798,2.296428454754075e-14,1.0266386033018218e-13
POU3F2,0.47282263394998564,2.7256514345540702e-14,1.2114006375795868e-13
FOXF1,0.4187235424526424,2.7639868763994405e-14,1.221296526781148e-13
TRPS1,-0.37859126688867417,3.962786148845038e-14,1.740877152093774e-13
REL,0.7440322942401343,4.011210111581044e-14,1.7520228073572378e-13
NFKB2,0.7740169729451569,5.2366156311248156e-14,2.274187359802777e-13
HIVEP1,0.6147089249917326,5.4206153169764516e-14,2.3407202505125585e-13
GATA5,0.3724619293264201,6.243799476591031e-14,2.68095344757581e-13
MNT,0.37732238120262185,6.688785286131461e-14,2.8497175566944346e-13
STOX1,0.025403928590741337,6.711834771688208e-14,2.8497175566944346e-13
FEV,-0.12210820930486199,7.351916943877935e-14,3.10414270963735e-13
NFKB2_RELA,0.7392712268392705,7.84740876383616e-14,3.138963505534464e-13
NFKB2_REL,0.7392712268392705,7.84740876383616e-14,3.138963505534464e-13
RELA_RELB,0.7392712268392705,7.84740876383616e-14,3.138963505534464e-13
REL_RELA,0.7392712268392705,7.84740876383616e-14,3.138963505534464e-13
NFKB2_RELB,0.7392712268392705,7.84740876383616e-14,3.138963505534464e-13
NFKB1_RELA,0.7392712268392705,7.84740876383616e-14,3.138963505534464e-13
NFKB1_REL,0.7392712268392705,7.84740876383616e-14,3.138963505534464e-13
NFKB1_NFKB2,0.7392712268392705,7.84740876383616e-14,3.138963505534464e-13
NFKB1_RELB,0.7392712268392705,7.84740876383616e-14,3.138963505534464e-13
REL_RELB,0.7392712268392705,7.84740876383616e-14,3.138963505534464e-13
CREBBP,0.5213624880766656,8.608441355437722e-14,3.425348392739617e-13
ZNF384,0.5473243558153655,8.862707204786772e-14,3.508154935228097e-13
SOX9,0.5796286328872042,1.3460464761190272e-13,5.300493895598242e-13
SP7,0.4698300289050464,1.5576091256147474e-13,6.101973894160865e-13
CEBPA,-0.5429916661063505,1.6360657783421076e-13,6.376461495076932e-13
FOXQ1,0.7277947677232561,2.1988835573613285e-13,8.526283181605151e-13
NEUROD6,-0.5005359672148526,2.3050729505945124e-13,8.892667220567663e-13
ZBTB4,-0.6678585600792868,2.901727463590008e-13,1.1137943799638415e-12
DLX3,-0.29203376509092244,3.295638418921546e-13,1.2586357780805906e-12
RELB,0.7189603820802191,3.453626004629186e-13,1.3123778817590908e-12
AHR,0.5188697528393817,4.2972556997147045e-13,1.624833000887152e-12
BHLHA15,0.5014672724276673,4.3766745996161226e-13,1.6466696513407195e-12
ZNF382,-0.8351022989865284,5.70857709887289e-13,2.137201278395762e-12
HOXA9,0.4934233232943349,5.784721412542067e-13,2.1550922909470445e-12
XBP1,0.7565006797917149,6.367391403046158e-13,2.360593886007356e-12
HES6,0.024911061166788567,1.3638396963933835e-12,5.031641598344521e-12
TGFB1I1,0.8491809864536028,1.3975884944052137e-12,5.131242781391122e-12
SMARCA4,-0.6014424065111914,1.5841554964156053e-12,5.788260467672404e-12
JUND,0.7223747232837532,2.3938433192770533e-12,8.704884797371102e-12
JUN_JUND,0.6753241099753047,2.658112229073579e-12,8.86037409691193e-12
JUN_JUNB,0.6753241099753047,2.658112229073579e-12,8.86037409691193e-12
JUNB_JUND,0.6753241099753047,2.658112229073579e-12,8.86037409691193e-12
ENO1,0.4819216348706987,2.611461053045416e-12,8.86037409691193e-12
FOSL1_JUNB,0.6753241099753047,2.658112229073579e-12,8.86037409691193e-12
ZEB1,-0.49221160720058044,2.472285353866715e-12,8.86037409691193e-12
FOS_JUNB,0.6753241099753047,2.658112229073579e-12,8.86037409691193e-12
FOSB_JUND,0.6753241099753047,2.658112229073579e-12,8.86037409691193e-12
FOSB_JUNB,0.6753241099753047,2.658112229073579e-12,8.86037409691193e-12
FOSB_JUN,0.6753241099753047,2.658112229073579e-12,8.86037409691193e-12
FOSL1_JUN,0.6753241099753047,2.658112229073579e-12,8.86037409691193e-12
FOSL2_JUN,0.6753241099753047,2.658112229073579e-12,8.86037409691193e-12
FOSL2_JUNB,0.6753241099753047,2.658112229073579e-12,8.86037409691193e-12
FOSL1_JUND,0.6753241099753047,2.658112229073579e-12,8.86037409691193e-12
FOSL2_JUND,0.6753241099753047,2.658112229073579e-12,8.86037409691193e-12
PPARG,-0.48474182018119755,2.5327659153172697e-12,8.86037409691193e-12
FOS_JUND,0.6753241099753047,2.658112229073579e-12,8.86037409691193e-12
FOS_JUN,0.6753241099753047,2.658112229073579e-12,8.86037409691193e-12
NEUROG2,0.4014009602079557,2.6072600720617006e-12,8.86037409691193e-12
DNMT1,0.4696341594344495,2.8165757549573504e-12,9.34758765837374e-12
PRDM1,-0.4512279049321021,3.1164700512247374e-12,1.0297901038829567e-11
ARID4B,-0.4162871346832066,3.3016704128300615e-12,1.0862638587666003e-11
MEF2B,0.6182541661260159,4.472863399394996e-12,1.465248354974223e-11
ZNF410,0.45749239765574906,4.6029498499161985e-12,1.5013913673546398e-11
NAB2,-0.7147843553147857,4.7292110432287015e-12,1.5359830738691507e-11
MESP2,-0.03409464498472248,5.97243292468445e-12,1.9315102224511414e-11
IRF3,0.38323667151935065,6.000881119519436e-12,1.932487140184225e-11
KLF15,-0.3796002370777578,6.588131719215033e-12,2.1126498340098837e-11
SOX2,0.33947967159126846,6.619451135283965e-12,2.113774312107485e-11
ZNF202,-0.6505978080037366,8.412496909760785e-12,2.6751036198402496e-11
ZNF236,-0.5446878721809001,8.55931946226133e-12,2.7104511630494213e-11
NR2C2,0.4257680880796375,1.091550362422521e-11,3.4422335080544237e-11
NFKB1,0.7017905174030297,1.1001241568020322e-11,3.454935368469192e-11
FOXO3,0.7083306531169358,1.2026512402474581e-11,3.7613783645599514e-11
HOXB3,-0.10648495210802755,1.3817262670792164e-11,4.303737553197559e-11
TOX3,0.7021094014127307,1.813233732148875e-11,5.6247250466658985e-11
HMGA2,0.4931899246556464,1.8443814754386012e-11,5.698089111111125e-11
ELF5,-0.27403395229954597,2.3037841847958116e-11,7.08856672244865e-11
ERF,0.4837290421177216,2.6993270431191397e-11,8.272131261171557e-11
RARG,0.5150946692305793,3.3298766802223665e-11,1.0153825818130784e-10
ZNF91,-0.49103195719040427,3.3400742822798634e-11,1.0153825818130784e-10
FOXP2,-0.29933275369339063,3.5235599673587666e-11,1.0626609425367709e-10
ZMYND8,-0.5032802876851035,3.5235599673587666e-11,1.0626609425367709e-10
DLX5,0.47979533827884235,4.421393011309328e-11,1.3281654895632763e-10
NFIB,0.43844877440260693,4.489085053598839e-11,1.3431908034390227e-10
CHD4,0.038684533225785744,4.791898582666623e-11,1.4281736952261308e-10
EOMES,0.3762924582486473,4.931982284790733e-11,1.464182240797249e-10
ZBED1,-0.4946314141655437,5.256008319641875e-11,1.5543059622287255e-10
FOXC1,0.3874670623657239,5.5167751478017584e-11,1.6250965551664094e-10
ZGLP1,0.31680885992812635,6.722680966497315e-11,1.972678584763691e-10
JUNB,0.6389501813073695,6.876220066009861e-11,2.0099720192951902e-10
PAX2,0.2990976705455998,7.616374025772026e-11,2.2177947354738463e-10
TBX1,-0.14949497276121004,8.638836081447002e-11,2.5059219167556186e-10
TBX18,0.3936975283297953,8.756037917896973e-11,2.5302619078333455e-10
MTF2,-0.16567451926113544,9.02208030943924e-11,2.597265543626448e-10
NRG1,0.4290989757743757,9.765900695587559e-11,2.7881219737622923e-10
SP4,0.413779122594259,9.736773845403437e-11,2.7881219737622923e-10
ATF4,0.5441354290938332,9.795112723612263e-11,2.7881219737622923e-10
FOXC2,0.43466509310780455,1.1118792128159914e-10,3.153090305000573e-10
TBPL2,0.582495862376688,1.518408212504817e-10,4.2899265483407473e-10
AEBP1,0.6933633798092652,1.5895900173290536e-10,4.4744015302595583e-10
HNF4A,0.39480022322835806,1.601372276113423e-10,4.490933320465688e-10
RXRG,0.38582512464882357,1.8259529269672192e-10,5.101927295937819e-10
KDM5A,-0.49582179041690144,1.8503070542735223e-10,5.151037953288927e-10
SMARCC1,0.39147241530683835,2.340176898382805e-10,6.491001615952305e-10
PRDM2,-0.4588479577369826,2.452354280810183e-10,6.777415466966324e-10
ETV5,-0.3736487054829746,2.506729051079302e-10,6.887728026309889e-10
DDIT3,0.5990455694750061,2.5103956095892624e-10,6.887728026309889e-10
SALL3,-0.2914979387382255,2.728276911203441e-10,7.458598750052572e-10
EBF3,0.49369509222160934,3.1975299718949534e-10,8.710117486165465e-10
JUN,0.7429241556400115,3.374062896439644e-10,9.158170718907606e-10
AIRE,0.4856340999724309,3.388786369134776e-10,9.165400856022883e-10
ELK3,-0.4856184958407179,3.9227884508140893e-10,1.0572053980917403e-09
CEBPG,0.5072825397350966,5.720331063718022e-10,1.5362019817758646e-09
VSX2,0.33299977027327815,5.954448770575501e-10,1.5934440371962608e-09
HOXB5,-0.05672169424119314,6.101125629988953e-10,1.626966834663721e-09
TAF1,0.48108896647051047,6.18019925177834e-10,1.6422907102627756e-09
NCOA6,0.6856679944543531,7.921005294767112e-10,2.0975484404261342e-09
NFATC3,0.5632190024844708,8.937016772851147e-10,2.358379426169053e-09
MAFB,0.32458088724783263,9.259301880375262e-10,2.434972120790726e-09
HOXD13,0.4487764752738228,9.325105580378156e-10,2.4438207727887582e-09
DACH1,-0.6575742461857286,9.854264941909307e-10,2.5736224590553513e-09
HSF4,0.5138889073777547,1.0530962851225192e-09,2.7409355366202556e-09
NR1H4,-0.3828085632714512,1.060556395644592e-09,2.7509312651532078e-09
HIVEP3,-0.03828003579575456,1.0680680255531665e-09,2.760992174899342e-09
GATA2,-0.317399119055771,1.0970882075076205e-09,2.826396737985734e-09
ZGPAT,-0.23849776943415102,1.1705681082319414e-09,3.005512710325255e-09
NR0B1,0.3023742998183431,1.322883783382781e-09,3.385157156131022e-09
ZNF331,-0.47124884350028395,1.4778149639726474e-09,3.768924069191987e-09
OTX2,0.3316051069608166,1.6026807085513246e-09,4.073703473240825e-09
SON,-0.03289968559510992,1.6665837052469625e-09,4.222012053292305e-09
ZNF160,-0.0764803648201175,1.7475237976668076e-09,4.412352445936125e-09
HOXA7,0.4858734890079166,1.7944102508267752e-09,4.515734406054136e-09
E2F3,0.34566380122691776,1.8502321581454166e-09,4.640846337262431e-09
MTA1,0.44460258883948844,1.9130586848444857e-09,4.782646712111214e-09
ZKSCAN7,0.36080395301651796,2.1172021947082125e-09,5.275651370420464e-09
HHEX,0.5218216493635897,2.9819374577374075e-09,7.406119176079836e-09
LMX1A,0.44695485243760374,3.211505886950322e-09,7.95030773316692e-09
ZNF148,0.43513157182756546,3.2603359027869562e-09,8.044984695188593e-09
FOXL2,-0.42958496239283805,3.3832761670131398e-09,8.32132649491905e-09
ARNT,0.389507887928517,3.4018691819405587e-09,8.340066381531693e-09
FOXN4,-0.0007158259276239809,3.4582470630513976e-09,8.451021761797627e-09
HOXA13,-0.20125419148014834,3.6428432643087084e-09,8.873592566905829e-09
NCOR1,0.3855703439906716,4.5992312054927436e-09,1.116746235199516e-08
ASXL1,-0.06565626558576187,4.764572737895937e-09,1.1532086881531566e-08
MYRF,0.4751429329053684,5.861263186610957e-09,1.4141460386743895e-08
DBP,-0.40849346452027724,6.661918838170604e-09,1.6022336446233097e-08
NR2C1,-0.30337600623561567,6.7976967480306286e-09,1.629731712461602e-08
CREB3,-0.2678825099751755,7.309142968341087e-09,1.7468391999808885e-08
ID3,-0.4516201040484432,1.0085670152686104e-08,2.4028555849659686e-08
ZNF350,0.397653443668952,1.1142115396030264e-08,2.6462524065571878e-08
ZFX,0.5151855904512459,1.1655750888497316e-08,2.7596170327906418e-08
TCF12,0.30535351893437446,1.4704807993793374e-08,3.470700023379803e-08
ARID3B,-0.2612350351771955,1.539745708780594e-08,3.6229310794837506e-08
EGR1,0.5480367263300367,1.5662713766762114e-08,3.673969895907162e-08
BRCA1,0.5281696595307278,1.7418268103990725e-08,4.073195002779369e-08
