Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Diabetic cardiomyopathy,-0.35117657553443055,-1.3163913004208743,0.054276315789473686,0.2348727344851511,0.999,64/148,22.43%,TGFB1;NFKB1;PPIF;COX6A1;ATP2A2;UQCRFS1;SLC2A1;COX5B;NDUFS6;NDUFS5;COX7B;CYBA;NDUFB11;TGFB3;RAC1;COX8A;NDUFA6;COX6C;UQCRH;COX7A2;MPC2;PPP1CB;NDUFB2;NDUFS7;MAPK12;PDK4;CTSD;PLCB4;NDUFA1;NDUFA2;CYC1;NDUFB9;COX6B1;UQCRQ;MAPK11;VDAC1;COX5A;PRKCD;ACE;NDUFB8;NDUFS3;NDUFC1;NDUFA3;NDUFS8;VDAC2;UQCR11;NDUFB6;GAPDH;PLCB1;NDUFAB1;NDUFB7;SLC25A5;GFPT2;PRKCZ;RELA;UQCRC1;NDUFA11;MAPK8;SDHB;PIK3R3;UQCR10;COX4I1;AKT1;NDUFB3
prerank,NF-kappa B signaling pathway,-0.3791673548757231,-1.313561724097244,0.08261617900172118,0.23586020365918878,0.999,19/87,13.65%,CXCL8;RELB;NFKB1;PTGS2;GADD45A;GADD45B;NFKB2;CXCL2;GADD45G;TNFSF14;TLR4;CXCL1;LTA;BCL2A1;CXCL3;BIRC2;BCL10;PLAU;TRAF3
prerank,Focal adhesion,0.332715032420136,1.3087355144896493,0.04106280193236715,0.44691516664751385,0.998,28/150,8.97%,PXN;PTEN;PRKCB;FN1;PAK3;AKT3;PPP1R12A;PIK3CA;XIAP;COL1A2;IGF1;COL6A1;PIP5K1B;COL1A1;LAMA2;TNXB;COL4A5;PDGFRB;CCND3;LAMB1;RAC2;ROCK2;COL6A3;LAMC3;COL4A2;PDGFRA;MAPK10;ITGB1
prerank,Porphyrin and chlorophyll metabolism,-0.49321923116025795,-1.3004105766674126,0.1274131274131274,0.2520873098058459,0.999,5/22,10.14%,UGT2B7;CP;HMOX1;BLVRB;ALAS1
prerank,Glioma,0.38085980707279354,1.3004095739565582,0.0881057268722467,0.4476001801287624,1.0,16/61,14.38%,PTEN;PRKCB;AKT3;PIK3CA;IGF1;DDB2;PDGFRB;PDGFRA;CAMK4;KRAS;PLCG2;CAMK2G;CDK6;AKT2;CAMK2D;POLK
prerank,Renal cell carcinoma,-0.3941313831467266,-1.2989852021475845,0.0918918918918919,0.2507698935257797,0.999,11/58,7.60%,MET;TGFB1;SLC2A1;HIF1A;PAK1;CDC42;CDKN1A;VEGFA;TGFB3;HRAS;RAC1
prerank,Pertussis,-0.4077545073817706,-1.2980186126521676,0.0868824531516184,0.2489507825457362,0.999,19/55,20.59%,CXCL8;C3;NFKB1;IL6;GNAI3;CFL2;TLR4;ITGA5;IL23A;ITGAM;MAPK12;MAPK11;FOS;JUN;TICAM1;IRAK1;RELA;TNF;MAPK8
prerank,Galactose metabolism,-0.5052757158155312,-1.2946927701463502,0.15384615384615385,0.25028656303919783,0.999,3/20,8.57%,GLA;PFKL;B4GALT1
prerank,Neuroactive ligand-receptor interaction,-0.39245158416903103,-1.2942364339854475,0.11925042589437819,0.24750740814817798,0.999,12/67,8.77%,POMC;ADRB1;C3;EDNRB;ADM;EDN1;GPR35;GABRP;TSPO;PARD3;RXFP1;GAL
prerank,Serotonergic synapse,-0.41163478230546197,-1.2912655279157936,0.1100196463654224,0.24877983481928626,0.999,12/49,12.42%,SLC18A2;MAOA;PTGS2;GNG12;GNAI3;GNG2;HRAS;DUSP1;ITPR3;MAOB;GNAS;PLCB4
