,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RAD21,67.19106627613799,0.4081708280744382,0.5571364268507168,0.7326227624025138,0.4637885440315568,0.9989582699096852
RAD23A,32.074800851266886,-0.5709417325389157,0.6306274590674976,-0.9053550148024974,0.3652773396200777,0.9989582699096852
RAD23B,45.67091245926876,-0.7775072472167532,0.5934187461991431,-1.3102168615277154,0.19012248316088642,0.9989582699096852
RAB5A,29.73024103666429,0.1967834453061412,0.6680425114418339,0.29456724974197246,0.768324483526316,0.9989582699096852
RAI14,56.2676050230792,0.39354374600242786,0.6252984645437475,0.6293694424622956,0.5291072184873029,0.9989582699096852
RBM26,36.1929774744237,0.5072026514826578,0.6448336873087194,0.7865635146940304,0.4315374244661947,0.9989582699096852
RBM28,28.262855265693496,0.8250540966073726,0.695372228060698,1.1864927348455379,0.2354277688961759,0.9989582699096852
RBM33,33.382012920709016,0.3526704803738006,0.6521338457179797,0.5407946278045438,0.5886491461033077,0.9989582699096852
RBM39,257.1172053266842,-0.44890956435478135,0.46548440400174174,-0.9643922771537189,0.33484929265237184,0.9989582699096852
RBM42,22.950073207670837,-0.4077568509129539,0.6913093466309412,-0.5898326890850454,0.555302824697137,0.9989582699096852
RBM43,27.67056083051825,0.8170382639958387,0.6868856610482686,1.1894821952593124,0.23424997324469543,0.9989582699096852
RBM5,62.480211119972665,0.47764259168352075,0.5567559088725871,0.8579030488436695,0.39094600056305095,0.9989582699096852
RBM6,45.68945160580752,0.43032471802850786,0.6153366970062724,0.6993321219457864,0.4843444970282298,0.9989582699096852
