source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Basalis_fibroblast,Basalis_fibroblast,TIMP1,CD63,2.7659628,0.0,7.625448,1.4590502495671491,1.8038179210569778,0.02311659,0.9501965,0.0011342045568464637,6.98348497698315e-08
Basalis_fibroblast,Macrophages,VIM,CD44,2.8026335,0.0,7.0216837,0.9577839253259954,1.3153019521675253,0.014475106,0.9482081,0.06293647548778125,1.368731061867488e-07
Basalis_fibroblast,NKT_cells,LGALS1,PTPRC,2.7142928,0.0,7.120601,1.4429152119874693,1.8160648667604977,0.038283072,0.9485505,0.0013509459411926324,2.262543031415841e-07
SOX9+LGR5+_stem,Macrophages,VIM,CD44,2.722571,0.0,6.719062,0.8972037056916562,1.2235764070566957,0.013851256,0.9471156,0.07556792805553825,2.262543031415841e-07
Basalis_fibroblast,Macrophages,LGALS1,PTPRC,2.6082578,0.0,6.4396296,1.3342691898951884,1.6920120103604122,0.03462191,0.94604164,0.003360260967262455,1.11716072824597e-06
Basalis_fibroblast,Smooth_muscle,LGALS1,ITGB1,2.5499637,0.0,6.065258,1.0343829335318422,1.329972741639185,0.0169344,0.9444924,0.037785612346660426,2.035858053203399e-06
Basalis_fibroblast,NKT_cells,LGALS1,CD69,2.5122957,0.0,5.82335,1.4852811940181812,2.0394809891360985,0.04752686,0.94341576,0.0009050768583514124,3.228063956244584e-06
Smooth_muscle,Basalis_fibroblast,LGALS1,ITGB1,2.4774034,0.0,5.362648,0.9291709800352573,1.2968272927608915,0.01497269,0.9411753,0.07556792805553825,4.925406049910381e-06
Basalis_fibroblast,Smooth_muscle,LUM,ITGB1,2.4573722,0.0,5.715473,1.8146292876825982,2.450510829246953,0.047825553,0.9429146,6.0213364135408886e-05,5.907975315559908e-06
Decidualized_stromal,Basalis_fibroblast,LGALS1,ITGB1,2.4218645,0.0,5.1852427,0.8885374281037463,1.1314289101577886,0.014477369,0.9402371,0.07556792805553825,7.549167902359972e-06
Basalis_fibroblast,Smooth_muscle,TIMP1,CD63,2.421259,0.0,5.8278,1.0970201395702484,1.3606786895863532,0.017667009,0.94343615,0.024221171370310206,7.842220556080158e-06
Basalis_fibroblast,B_cells,VIM,CD44,2.4967368,0.0,4.748649,0.6282266901273531,0.7462596913437671,0.009789277,0.93771756,0.203989331032776,8.140848909863008e-06
Basalis_fibroblast,Lymphoid_immune,VIM,CD44,2.489261,0.0,4.6930985,0.6201719351695885,0.6588663640479329,0.00967476,0.93737304,0.210509497440515,9.070195110212933e-06
Pericyte,Basalis_fibroblast,LGALS1,ITGB1,2.4117527,0.0,5.1529427,0.8811415628639487,0.9549763906087136,0.014387185,0.9400613,0.07556792805553825,9.717636938138781e-06
Basalis_fibroblast,Lymphatic_endothelium,LGALS1,ITGB1,2.4060884,0.0,5.141271,0.8777084695763198,1.0444784045477928,0.014354599,0.9399974,0.07556792805553825,1.0730618701397056e-05
Basalis_fibroblast,Basalis_fibroblast,LGALS1,ITGB1,2.4040985,0.0,5.1284933,0.8755414685497757,0.9669089335825343,0.0143189235,0.93992716,0.07556792805553825,1.1079429399817319e-05
Basalis_fibroblast,NKT_cells,VIM,CD44,2.4783058,0.0,4.611695,0.6083705620207628,0.8292502126975154,0.009506947,0.93685746,0.2220766836147357,1.1079429399817319e-05
Basalis_fibroblast,SOX9+LGR5+_stem,TIMP1,CD63,2.3829749,0.0,5.6281457,1.0568111036720482,1.160451043670778,0.017061757,0.9424988,0.032898951853675105,1.3289350883015986e-05
SOX9+LGR5+_stem,B_cells,VIM,CD44,2.416674,0.0,4.543991,0.567646470493014,0.6545341462329375,0.009367377,0.9364186,0.23167508609703316,1.407058339426271e-05
Smooth_muscle,SOX9+LGR5+_stem,LGALS1,ITGB1,2.3734112,0.0,4.6643033,0.815927405831754,1.0671969557975527,0.013022888,0.93719214,0.08194873222630966,1.407058339426271e-05
Basalis_fibroblast,Decidualized_stromal,TIMP1,CD63,2.3517206,0.0,5.465153,1.0239860170093196,1.1858783745126893,0.016567642,0.94169724,0.04046272780931743,1.6121188589897713e-05
SOX9+LGR5+_stem,Lymphoid_immune,VIM,CD44,2.409198,0.0,4.490834,0.5595917155352493,0.5671408189371032,0.009257794,0.9360674,0.23962974313753674,1.6548027443867892e-05
SOX9+LGR5+_stem,NKT_cells,VIM,CD44,2.3982432,0.0,4.412939,0.5477903423864237,0.7375246675866858,0.009097215,0.9355418,0.25155399687756336,1.9226062009807267e-05
Basalis_fibroblast,Smooth_muscle,VIM,CD44,2.4502215,0.0,4.403008,0.57811230965064,0.8159542409657823,0.0090767415,0.93547386,0.2528308281368028,2.016330956345447e-05
Basalis_fibroblast,Decidualized_stromal,LGALS1,ITGB1,2.3202116,0.0,4.5897603,0.7841920333107139,0.8143059933017596,0.012814763,0.9367163,0.08643421021893838,2.1122835494585648e-05
Decidualized_stromal,SOX9+LGR5+_stem,LGALS1,ITGB1,2.3178723,0.0,4.51,0.775293853900243,0.9017985731944498,0.012592071,0.9361947,0.09209698535392966,2.260390361693643e-05
Basalis_fibroblast,Lymphatic_endothelium,LUM,ITGB1,2.3134968,0.0,4.844773,1.6579548237270758,2.1650164921555604,0.040539764,0.9383002,0.00017832297907230236,2.3619126361157227e-05
Basalis_fibroblast,Basalis_fibroblast,LUM,ITGB1,2.3115072,0.0,4.832732,1.6557878227005318,2.087447021190302,0.04043901,0.93822813,0.0002430162732490359,2.465662849487195e-05
Basalis_fibroblast,Secretory_glandular,LGALS1,ITGB1,2.308514,0.0,4.5146365,0.7714535071697639,0.7827743640830509,0.012605015,0.93622535,0.09171436613906776,2.6798451067144028e-05
SOX9+LGR5+_stem,Smooth_muscle,VIM,CD44,2.3701587,0.0,4.2132463,0.5175320900163008,0.7242286958549526,0.008685551,0.9341314,0.2882387747485323,2.8463283570420822e-05
Pericyte,SOX9+LGR5+_stem,LGALS1,ITGB1,2.3077605,0.0,4.4819064,0.7678979886604453,0.7253460536453749,0.01251363,0.9360078,0.09419741379362294,2.8463283570420822e-05
Basalis_fibroblast,Macrophages,RPS19,C5AR1,2.3282404,0.0,4.2038608,1.277798628838107,1.2119521527446093,0.059462782,0.9340628,0.00292192043146213,2.9029362493098834e-05
Basalis_fibroblast,SOX9+LGR5+_stem,LGALS1,ITGB1,2.3001063,0.0,4.4606414,0.7622978943462724,0.7372785966191955,0.012454258,0.9358652,0.09576612915695085,2.9601004669449685e-05
SOX9+LGR5+_stem,Macrophages,RPS19,C5AR1,2.322363,0.0,4.1894593,1.271081482515491,1.1970672735344297,0.05925908,0.933957,0.002967060439406031,3.017821745716504e-05
Basalis_fibroblast,Erythrocytes,VIM,CD44,2.418528,0.0,4.1675034,0.5439673510859084,0.6094220550054039,0.008591251,0.9337948,0.2977639055091166,3.134934280255263e-05
Basalis_fibroblast,Glandular_epithelium,LGALS1,ITGB1,2.2845688,0.0,4.360858,0.7453790041517308,0.7655471748903369,0.01217566,0.9351829,0.10355950720483448,3.1943254966487256e-05
Basalis_fibroblast,Secretory_glandular,TIMP1,CD63,2.2743123,0.0,5.061465,0.942688402587622,1.0519568028210036,0.01534386,0.9395547,0.06927523138907664,3.437455821365524e-05
Basalis_fibroblast,Lymphatic_endothelium,TIMP1,CD63,2.2661598,0.0,5.018949,0.9341257496852592,1.0858254146104467,0.015214972,0.93931466,0.07345383826165758,3.5623604261283027e-05
Basalis_fibroblast,Basalis_fibroblast,VIM,CD44,2.410051,0.0,4.104513,0.5348354854857807,0.6692357434864256,0.008461399,0.9333224,0.3099172324695513,3.753890092146939e-05
Basalis_fibroblast,CD133+_progenitor,TIMP1,CD63,2.258097,0.0,4.976901,0.9256570537781263,1.0998624718757526,0.015087505,0.93907446,0.07556792805553825,4.017054009014229e-05
Basalis_fibroblast,Macrophages,TIMP1,CD63,2.2520442,0.0,4.9453354,0.9192996958031369,1.1708029214380906,0.014991813,0.9388922,0.07556792805553825,4.289119535020102e-05
Basalis_fibroblast,B_cells,LGALS1,PTPRC,2.2453647,0.0,4.109083,0.9624511994982555,0.9677564646736273,0.022092002,0.93335706,0.07556792805553825,4.358526645297871e-05
Basalis_fibroblast,Decidualized_stromal,VIM,CD44,2.3998618,0.0,4.028799,0.523857479352952,0.626275397708886,0.008305315,0.93274075,0.32483360967451036,4.428490007712401e-05
SOX9+LGR5+_stem,Erythrocytes,VIM,CD44,2.3384655,0.0,3.9878912,0.4833871314515692,0.5176965098945743,0.008220985,0.93241984,0.333845398857174,4.641716460583478e-05
Macrophages,Basalis_fibroblast,TIMP1,CD63,2.2308478,0.0,4.4956675,0.9300688209887567,1.580583892461434,0.013628642,0.9360996,0.0751915110609053,5.008218634454931e-05
Lymphatic_endothelium,Basalis_fibroblast,TIMP1,CD63,2.2285216,0.0,4.482063,0.9277705218570631,1.1431119509144836,0.013587399,0.9360089,0.07556792805553825,5.083187372842034e-05
SOX9+LGR5+_stem,Basalis_fibroblast,VIM,CD44,2.3299885,0.0,3.927616,0.4742552658514415,0.5775101983755959,0.008096728,0.93193847,0.34699155332325415,5.083187372842034e-05
Basalis_fibroblast,Decidualized_stromal,LUM,ITGB1,2.2276201,0.0,4.325068,1.56443838746147,1.9348440809095273,0.036191013,0.9349327,0.0004518531403716585,5.158712166497354e-05
SOX9+LGR5+_stem,Decidualized_stromal,VIM,CD44,2.319799,0.0,3.8551648,0.4632772597186129,0.5345498525980563,0.00794737,0.93134564,0.363638994430251,5.702952562696903e-05
Basalis_fibroblast,Secretory_glandular,LUM,ITGB1,2.2159226,0.0,4.2542768,1.55169986132052,1.9033124516908186,0.035598647,0.93442893,0.0005043606700560604,5.8634534802375705e-05
Basalis_fibroblast,Smooth_muscle,FBLN1,ITGB1,2.2079585,0.0,4.7732573,1.3496832109915535,1.8530293601378949,0.029127236,0.9378683,0.002903955492621383,5.944537736450855e-05
Decidualized_stromal,Basalis_fibroblast,TIMP1,CD63,2.2076955,0.0,4.3602557,0.90718147769063,0.9146138359744678,0.01321814,0.93517876,0.07727432016281077,6.0261778313769335e-05
Basalis_fibroblast,SOX9+LGR5+_stem,LUM,ITGB1,2.207515,0.0,4.2033954,1.5425442484970284,1.8578166842269632,0.035172887,0.9340593,0.0006438080055460771,6.108373745328926e-05
Basalis_fibroblast,Pericyte,TIMP1,CD63,2.2013986,0.0,4.681216,0.8661088205784165,1.1802880549426011,0.014191133,0.93729854,0.07556792805553825,6.274431846944691e-05
Pericyte,Basalis_fibroblast,VIM,CD44,2.2714381,0.0,3.7982502,0.42995078176311685,0.37937735289443775,0.007830042,0.9308685,0.37813163381489673,6.274431846944691e-05
Basalis_fibroblast,Glandular_epithelium,LUM,ITGB1,2.1919775,0.0,4.1093664,1.5256253583024868,1.8860852624981046,0.034386076,0.9333592,0.0006481649311538806,6.785947030770644e-05
Basalis_fibroblast,Macrophages,COL6A2,CD44,2.1833167,0.0,4.6807823,1.6173504404921681,2.0117917761701145,0.041522186,0.93729585,0.0003055240465084721,7.227488829745501e-05
Basalis_fibroblast,Lymphoid_immune,LGALS1,PTPRC,2.1713014,0.0,3.633439,0.8865659695082384,0.8374410296834734,0.019534755,0.92942744,0.07556792805553825,8.932021950566181e-05
Basalis_fibroblast,Glandular_epithelium,TIMP1,CD63,2.157594,0.0,4.452773,0.8201026782582569,0.9002326223391652,0.013498606,0.93581223,0.07556792805553825,9.13252053212101e-05
Decidualized_stromal,Basalis_fibroblast,VIM,CD44,2.1768746,0.0,3.5893137,0.3583997257506807,0.31238646607140397,0.007399322,0.9290257,0.4331929512788751,0.00010062240385890094
Basalis_fibroblast,Macrophages,COL1A2,CD44,2.1415575,0.0,4.52294,1.1501879185721855,1.700356116357028,0.025719022,0.9362802,0.016155422169544454,0.000107070277156676
Decidualized_stromal,Basalis_fibroblast,COL1A1,CD44,2.1586378,0.0,3.5490193,1.09777828890744,1.558192899173671,0.02154804,0.9286526,0.024118457120098403,0.000107070277156676
Lymphatic_endothelium,Basalis_fibroblast,VIM,CD44,2.1541536,0.0,3.5391116,0.3412056221442282,0.3186228194493197,0.0072958316,0.92855996,0.4480138418295925,0.00010926396336612349
Basalis_fibroblast,Erythrocytes,LGALS1,PTPRC,2.153069,0.0,3.5163488,0.8678840910242793,0.7894047417356237,0.018905235,0.9283456,0.07556792805553825,0.00011711660640563318
Smooth_muscle,CD133+_progenitor,LGALS1,ITGB1,2.2016397,0.0,3.5107975,0.628872641518956,0.8551942440543644,0.009802262,0.9282931,0.2030833171933152,0.00011826060329785012
Smooth_muscle,Basalis_fibroblast,TIMP1,CD63,2.110427,0.0,3.79135,0.8110274694470921,0.9989502966789168,0.011493498,0.93081,0.12419239260343026,0.0001373187375770646
NKT_cells,CD133+_progenitor,HLA-A,APLP2,2.1083636,0.0,3.6681318,0.7282944619886433,1.0042544460405451,0.011467781,0.92973846,0.12513329926008082,0.00013855698299631083
Decidualized_stromal,CD133+_progenitor,LGALS1,ITGB1,2.146101,0.0,3.3946545,0.588239089587445,0.6897958614512615,0.009477988,0.92716527,0.2239525803778742,0.00014105013597780642
Pericyte,CD133+_progenitor,LGALS1,ITGB1,2.135989,0.0,3.3735085,0.5808432243476475,0.5133433419021866,0.009418946,0.926954,0.2273459880740076,0.0001473800315038715
Basalis_fibroblast,CD133+_progenitor,LGALS1,ITGB1,2.128335,0.0,3.3575022,0.5752431300334744,0.5252758848760072,0.009374257,0.9267928,0.23114305411187966,0.00014995074330458093
SOX9+LGR5+_stem,SOX9+LGR5+_stem,ZP3,MERTK,0.047406342,0.0,0.0022317541,0.09524060953430341,0.011131644602169519,0.01286459,0.246077,0.5754099492574491,0.0001585595677793045
Lymphoid_immune,Basalis_fibroblast,VIM,CD44,2.0868022,0.0,3.3903003,0.29024224759066375,0.2074796119984168,0.0069890586,0.92712194,0.49653063745517817,0.00016584064428861394
Basalis_fibroblast,Erythrocytes,LGALS1,CD69,2.1178985,0.0,3.2904778,1.0078146808538486,1.3120630595866531,0.026855003,0.9261058,0.0455182601811591,0.0001740847271189285
Basalis_fibroblast,Lymphatic_endothelium,FBLN1,ITGB1,2.064083,0.0,4.046095,1.1930087470360313,1.5675350230465026,0.024689967,0.932875,0.011300863886036535,0.00018538691539976522
CD133+_progenitor,NKT_cells,B2M,KLRD1,2.091814,0.0,3.2700057,0.8770416589597074,0.9185181147420098,0.056558017,0.92589194,0.005311642420970966,0.00018538691539976522
Basalis_fibroblast,Basalis_fibroblast,FBLN1,ITGB1,2.0620933,0.0,4.036039,1.1908417460094871,1.489965552081244,0.024628604,0.9327971,0.01142588452237298,0.00018682462815312022
Basalis_fibroblast,NKT_cells,LGALS1,ITGB1,2.111075,0.0,3.246657,0.5564479954671988,0.6376201019816952,0.009064773,0.92564577,0.25400552105529156,0.0001926307627548845
Basalis_fibroblast,NKT_cells,B2M,KLRD1,2.0700765,0.0,3.2247782,0.8500189698368551,0.8583273183249145,0.05577576,0.9254127,0.008881227876642443,0.00020001295528970195
Pericyte,Basalis_fibroblast,TIMP1,CD63,2.0466502,0.0,3.4183335,0.7479828388375129,0.9043786294731422,0.010362698,0.92739964,0.17248064801477647,0.0002060183446068819
SOX9+LGR5+_stem,NKT_cells,B2M,KLRD1,2.0675516,0.0,3.2195249,0.8468753143247226,0.8627476816848039,0.055684894,0.92535645,0.00858400793625945,0.0002060183446068819
Basalis_fibroblast,Lymphoid_immune,LAMA2,RPSA,2.1116433,0.0,3.2077818,1.572482872024902,1.6779140294020367,0.04819424,0.92523015,0.0016000472463546438,0.0002105804696849037
Basalis_fibroblast,NKT_cells,TIMP1,CD63,2.038731,0.0,3.832896,0.6952658161634638,0.9179500259306825,0.011619446,0.93116015,0.11991207473190668,0.00021829468141824568
Basalis_fibroblast,Macrophages,COL1A1,CD44,2.0308704,0.0,4.104564,1.092357519215881,1.6113913696949929,0.024921056,0.93332285,0.025207330509932423,0.00022614723446446214
Basalis_fibroblast,CD133+_progenitor,LUM,ITGB1,2.0357435,0.0,3.1638744,1.3554894841842304,1.6458139724837748,0.026474454,0.924752,0.0027323945565357857,0.00022932692382115306
Macrophages,Basalis_fibroblast,VIM,CD44,2.0208817,0.0,3.2446496,0.24036251735836345,0.14424121800400047,0.0066888016,0.9256245,0.55238903105795,0.0002389988463055375
Basalis_fibroblast,B_cells,APP,CD74,2.0937402,0.0,3.1292603,1.0591114238705253,1.334036563564156,0.0228108,0.9243684,0.032484001364281034,0.0002505343207099685
Smooth_muscle,Basalis_fibroblast,VIM,CD44,2.010011,0.0,3.2206314,0.23213685651344895,0.34668847335175434,0.0066392883,0.9253683,0.5637789504092408,0.0002606374859120054
Basalis_fibroblast,B_cells,LGALS1,CD69,2.0887473,0.0,3.103265,0.9725233673408049,1.2956530714071983,0.025327079,0.92407626,0.05726375701046922,0.0002623407145811252
Basalis_fibroblast,Basalis_fibroblast,DCN,EGFR,2.3542464,0.0,3.081403,2.3108218191133303,2.962777424720685,0.11803161,0.9238279,1.506927312687315e-05,0.00026920875863873793
Basalis_fibroblast,NKT_cells,LUM,ITGB1,2.0184836,0.0,3.0594215,1.3366943496179549,1.758158189589463,0.025600418,0.9235756,0.0033014319350508545,0.0002832101677182078
Basalis_fibroblast,Erythrocytes,TIMP1,CD63,1.9964232,0.0,3.6122591,0.6508318834312625,0.7961219037763139,0.010950584,0.9292355,0.14521624867693356,0.0002832101677182078
Basalis_fibroblast,Erythrocytes,LAMA2,RPSA,2.0337842,0.0,3.0531461,1.4925714351787516,1.5924445053431853,0.045870967,0.9235031,0.0024550926248445445,0.00028855182932277165
Basalis_fibroblast,Decidualized_stromal,FBLN1,ITGB1,1.9782064,0.0,3.6120648,1.0994923107704253,1.3373626118004693,0.022041442,0.9292338,0.023939208298768624,0.0003048751693024004
Pericyte,SOX9+LGR5+_stem,MDK,NCL,1.9714763,0.0,3.7844625,0.9126518575068734,1.0748460893449505,0.015411487,0.9307515,0.07556792805553825,0.00031227350704433123
SOX9+LGR5+_stem,SOX9+LGR5+_stem,MDK,NCL,1.9713445,0.0,3.7840269,0.9125156138735075,1.142158219268533,0.015409713,0.9307477,0.07556792805553825,0.00031413693173022375
SOX9+LGR5+_stem,SOX9+LGR5+_stem,TNFSF9,TRAF2,0.04976634,0.008,0.0024633608,0.024918061393848546,-0.02284794256735157,0.0061469236,0.25535053,1.0,0.000317113548540948
Basalis_fibroblast,Secretory_glandular,FBLN1,ITGB1,1.9665089,0.0,3.552944,1.0867537846294755,1.3058309825817607,0.021680675,0.9286892,0.026533440340494045,0.00032164573996933723
SOX9+LGR5+_stem,Decidualized_stromal,MDK,NCL,1.9638116,0.0,3.749511,0.9037572010017573,1.1672407208466082,0.015269154,0.9304518,0.07556792805553825,0.00032924282083090237
Basalis_fibroblast,SOX9+LGR5+_stem,FBLN1,ITGB1,1.958101,0.0,3.5104506,1.0775981718059837,1.2603352151179052,0.021421373,0.9282897,0.028250323624136858,0.00033692826211490233
SOX9+LGR5+_stem,NKT_cells,MDK,NCL,1.9570901,0.0,3.7187138,0.895939982028099,1.2547542522462989,0.015143739,0.93018454,0.07556792805553825,0.00034080409526245244
Basalis_fibroblast,Glandular_epithelium,FBLN1,ITGB1,1.9425637,0.0,3.4319224,1.060679281611442,1.2886037933890466,0.020942183,0.9275331,0.03215971682230289,0.0003565281411408104
SOX9+LGR5+_stem,Macrophages,ANXA1,FPR1,1.939517,0.0,3.16524,1.6345181859282991,2.165409125279777,0.12118481,0.924767,4.046708047555198e-05,0.0003645225700035781
Basalis_fibroblast,Decidualized_stromal,CD99,CD81,1.9392335,0.0,3.626621,0.8361404248655193,1.0020428562894375,0.01308412,0.9293658,0.0806890858159556,0.000366534940739046
SOX9+LGR5+_stem,Macrophages,MIF,CD44_CD74,1.9275229,0.0,3.7139297,0.7539478619069442,1.0349283089455639,0.013992397,0.9301427,0.07556792805553825,0.0003787251466108439
Basalis_fibroblast,B_cells,LAMA2,RPSA,1.9333893,0.0,2.8537524,1.3895361561246866,1.4446442272592566,0.04287524,0.9210831,0.0052999943990016205,0.00038283266655153895
Erythrocytes,Basalis_fibroblast,VIM,CD44,1.9180694,0.0,3.0174878,0.1625679699902566,0.14123284529350388,0.00622051,0.9230871,0.6508958767439098,0.0003931979319842484
Basalis_fibroblast,Secretory_glandular,VIM,CD44,2.2331684,0.0,2.7901464,0.34427047191120397,0.30092342409982364,0.0057518487,0.92026,0.588616271077735,0.00042947070198515235
Macrophages,CD133+_progenitor,HLA-A,APLP2,1.8982816,0.0,3.1526537,0.5112742046579242,0.6440852411544411,0.009856227,0.9246283,0.20002542988073965,0.00045155146234164784
Lymphatic_endothelium,CD133+_progenitor,HLA-A,APLP2,1.8937926,0.0,3.141639,0.5066332048225485,0.6779913827170687,0.009821792,0.92450625,0.20191001516833817,0.0004537898698620494
CD133+_progenitor,Macrophages,MIF,CD44_CD74,1.8872962,0.0,3.5618799,0.7130037697401543,0.9822211956911935,0.013419542,0.92877233,0.07556792805553825,0.00046733573021266294
CD133+_progenitor,Glandular_epithelium,EFNA4,EPHA1,0.049702637,0.0,0.0024702938,0.13733224965265728,0.03287876334926234,0.017394187,0.25561783,0.4594183372842307,0.00047566197512171287
Basalis_fibroblast,Macrophages,COL6A1,CD44,1.8783991,0.0,3.528251,1.3569991239815757,1.6467253644460969,0.034815185,0.928458,0.002696932355630146,0.0004950222195540284
Basalis_fibroblast,B_cells,COL6A2,CD44,1.87742,0.0,3.1655362,1.2877932052935257,1.442749515346356,0.028080773,0.9247703,0.005361748072326538,0.0005044271957788615
NKT_cells,SOX9+LGR5+_stem,HLA-A,APLP2,1.9436185,0.0,2.6829977,0.5267344161827962,0.5699396900093511,0.008387929,0.9188113,0.3165098757500623,0.0005139202242265445
SOX9+LGR5+_stem,Erythrocytes,MDK,NCL,1.8741132,0.0,3.338515,0.7994510364544505,1.0178643467318207,0.0135954525,0.9266002,0.07556792805553825,0.000516307206439947
Basalis_fibroblast,Lymphoid_immune,COL6A2,CD44,1.8699441,0.0,3.1285048,1.2797384503357612,1.3553561880505218,0.027752277,0.9243599,0.008193729375246851,0.0005235012286975627
SOX9+LGR5+_stem,Secretory_glandular,VIM,CD44,2.1531057,0.0,2.669896,0.2836902522768648,0.209197878988994,0.005503955,0.9186286,0.7459199176999849,0.0005283247733635502
SOX9+LGR5+_stem,Lymphoid_immune,MDK,NCL,1.8692117,0.0,3.3160565,0.7937511138843246,1.041560537862221,0.013503994,0.9263703,0.07556792805553825,0.0005356013817481583
Basalis_fibroblast,Lymphoid_immune,TIMP1,CD63,1.866837,0.0,2.9364595,0.5147324173130889,0.4980441332675096,0.008901894,0.92211527,0.2684606340462872,0.00054047993655895
SOX9+LGR5+_stem,B_cells,APP,CD74,2.0202963,0.0,2.6571953,0.9603641380506687,1.1241664423744946,0.019369673,0.9184502,0.06181409393033923,0.0005453804277049063
SOX9+LGR5+_stem,Glandular_epithelium,MDK,NCL,1.8601568,0.0,3.2745671,0.783221603881832,0.995202825473783,0.013335036,0.9259398,0.07556792805553825,0.0005602140867080166
Basalis_fibroblast,NKT_cells,COL6A2,CD44,1.858989,0.0,3.07424,1.2679370771869354,1.5257400367001044,0.027270904,0.92374593,0.005790954673784026,0.0005627055769698362
CD133+_progenitor,NKT_cells,B2M,KLRC1,1.989077,0.0,2.6241322,0.7648637680370811,0.8422582181639742,0.061400555,0.91798,0.01669219864447293,0.0005981640901679506
Basalis_fibroblast,Secretory_glandular,DCN,MET,2.2958272,0.0,2.623043,2.012421114456216,2.7111869747798423,0.0971878,0.9179644,2.76798433332413e-05,0.0006007381727477549
Macrophages,SOX9+LGR5+_stem,TIMP1,CD63,1.8478597,0.0,3.3181357,0.5278296750936559,0.9372170150752341,0.010058948,0.9263917,0.1892792832699545,0.0006007381727477549
Lymphatic_endothelium,SOX9+LGR5+_stem,TIMP1,CD63,1.8455336,0.0,3.3080945,0.5255313759619623,0.4997450735282838,0.010028508,0.9262883,0.19100110169977386,0.0006110890491988024
Pericyte,Basalis_fibroblast,MDK,NCL,1.837455,0.0,3.1703093,0.7568061303118343,0.97810095028194,0.0129104685,0.9248227,0.08448097355635976,0.0006346999127391723
SOX9+LGR5+_stem,Basalis_fibroblast,MDK,NCL,1.8373232,0.0,3.1699443,0.7566698866784686,1.0454130802055224,0.012908982,0.9248187,0.08451221218733887,0.0006373507785269116
Basalis_fibroblast,B_cells,COL1A2,CD44,1.8356607,0.0,3.05879,0.8206306833735433,1.1313138555332698,0.017393352,0.9235683,0.07556792805553825,0.0006400071369993663
Basalis_fibroblast,NKT_cells,B2M,KLRC1,1.9673393,0.0,2.587838,0.7378410789142288,0.7820674217468788,0.060551323,0.9174542,0.0215647993482809,0.0006453364723585939
